x,y,PROVINCE_CODE,WIND_SPEED_FLAG,VISIBILITY,WEATHER_ENG_DESC,ID,PRECIP_AMOUNT,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,STATION_PRESSURE_FLAG,STATION_PRESSURE,WIND_DIRECTION,LOCAL_MONTH,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,HUMIDEX,WIND_SPEED,TEMP,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,LOCAL_DAY,LOCAL_DATE,WIND_DIRECTION_FLAG,DEW_POINT_TEMP,UTC_MONTH,UTC_YEAR,HUMIDEX_FLAG,WINDCHILL,VISIBILITY_FLAG,WEATHER_FRE_DESC,STATION_NAME,UTC_DAY,TEMP_FLAG,UTC_DATE,LOCAL_HOUR
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.17,,,34,M,,26,7,1997,,3053536,,4,20.9,,,16,1997-07-16 17:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.18,,,32,M,,31,7,1997,,3053536,,6,20.6,,,16,1997-07-16 18:00:00,,3.4,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.19,,,34,M,,18,7,1997,,3053536,,6,19.9,,,16,1997-07-16 19:00:00,,3.6,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.20,,,47,M,,0,7,1997,,3053536,,0,16.9,,,16,1997-07-16 20:00:00,,5.6,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.21,,,70,M,,0,7,1997,,3053536,,0,11.5,,,16,1997-07-16 21:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.22,,,70,M,,16,7,1997,,3053536,,4,11.0,,,16,1997-07-16 22:00:00,,5.7,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.16.23,,,64,M,,16,7,1997,,3053536,,6,11.2,,,16,1997-07-16 23:00:00,,4.6,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.0,,,81,M,,0,7,1997,,3053536,,0,7.1,,,17,1997-07-17 00:00:00,,4.1,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.1,,,88,M,,0,7,1997,,3053536,,0,5.3,,,17,1997-07-17 01:00:00,,3.4,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.2,,,91,M,,0,7,1997,,3053536,,0,4.3,,,17,1997-07-17 02:00:00,,3.0,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.3,,,93,M,,0,7,1997,,3053536,,0,4.3,,,17,1997-07-17 03:00:00,,3.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.4,,,94,M,,0,7,1997,,3053536,,0,3.4,,,17,1997-07-17 04:00:00,,2.5,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.5,,,95,M,,0,7,1997,,3053536,,0,3.1,,,17,1997-07-17 05:00:00,,2.4,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.6,,,94,M,,0,7,1997,,3053536,,0,5.2,,,17,1997-07-17 06:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.7,,,86,M,,0,7,1997,,3053536,,0,7.0,,,17,1997-07-17 07:00:00,,4.8,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.8,,,71,M,,0,7,1997,,3053536,,0,9.6,,,17,1997-07-17 08:00:00,,4.6,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.9,,,62,M,,0,7,1997,,3053536,,0,11.5,,,17,1997-07-17 09:00:00,,4.4,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.10,,,56,M,,0,7,1997,,3053536,,0,12.9,,,17,1997-07-17 10:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.11,,,51,M,,0,7,1997,,3053536,,0,16.0,,,17,1997-07-17 11:00:00,,5.8,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.12,,,51,M,,0,7,1997,,3053536,,0,16.9,,,17,1997-07-17 12:00:00,,6.7,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.13,,,43,M,,18,7,1997,,3053536,,4,19.1,,,17,1997-07-17 13:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.14,,,43,M,,0,7,1997,,3053536,,0,19.0,,,17,1997-07-17 14:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.15,,,42,M,,0,7,1997,,3053536,,0,19.5,,,17,1997-07-17 15:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.16,,,36,M,,7,7,1997,,3053536,,7,20.2,,,17,1997-07-17 16:00:00,,4.8,7,1997,,,M,ND,JASPER WARDEN,17,,1997-07-17T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.17,,,37,M,,22,7,1997,,3053536,,4,18.9,,,17,1997-07-17 17:00:00,,4.0,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.18,,,36,M,,22,7,1997,,3053536,,6,18.1,,,17,1997-07-17 18:00:00,,2.9,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.19,,,40,M,,25,7,1997,,3053536,,9,17.2,,,17,1997-07-17 19:00:00,,3.6,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.20,,,44,M,,18,7,1997,,3053536,,7,16.3,,,17,1997-07-17 20:00:00,,4.0,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.21,,,56,M,,14,7,1997,,3053536,,6,13.9,,,17,1997-07-17 21:00:00,,5.4,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.22,,,64,M,,0,7,1997,,3053536,,0,11.3,,,17,1997-07-17 22:00:00,,4.7,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.17.23,,,66,M,,14,7,1997,,3053536,,4,11.0,,,17,1997-07-17 23:00:00,,4.8,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.0,,,78,M,,0,7,1997,,3053536,,0,8.0,,,18,1997-07-18 00:00:00,,4.4,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.1,,,74,M,,18,7,1997,,3053536,,7,8.8,,,18,1997-07-18 01:00:00,,4.5,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.2,,,66,M,,18,7,1997,,3053536,,4,10.3,,,18,1997-07-18 02:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.3,,,81,M,,17,7,1997,,3053536,,4,7.1,,,18,1997-07-18 03:00:00,,4.1,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.4,,,82,M,,0,7,1997,,3053536,,0,7.1,,,18,1997-07-18 04:00:00,,4.2,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.5,,,91,M,,0,7,1997,,3053536,,0,5.0,,,18,1997-07-18 05:00:00,,3.6,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.6,,,89,M,,20,7,1997,,3053536,,4,5.8,,,18,1997-07-18 06:00:00,,4.1,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.7,,,73,M,,0,7,1997,,3053536,,0,9.3,,,18,1997-07-18 07:00:00,,4.7,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.8,,,68,M,,0,7,1997,,3053536,,0,12.1,,,18,1997-07-18 08:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.9,,,58,M,,19,7,1997,,3053536,,4,14.6,,,18,1997-07-18 09:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.10,,,43,M,,18,7,1997,,3053536,,9,18.1,,,18,1997-07-18 10:00:00,,5.5,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.11,,,34,M,,20,7,1997,,3053536,,13,19.4,,,18,1997-07-18 11:00:00,,3.3,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.12,,,35,M,,24,7,1997,,3053536,,6,19.1,,,18,1997-07-18 12:00:00,,3.4,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.13,,,37,M,,28,7,1997,,3053536,,6,19.5,,,18,1997-07-18 13:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.14,,,37,M,,27,7,1997,,3053536,,9,19.2,,,18,1997-07-18 14:00:00,,4.1,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.15,,,36,M,,20,7,1997,,3053536,,19,21.0,,,18,1997-07-18 15:00:00,,5.3,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.16,,,38,M,,29,7,1997,,3053536,,7,19.8,,,18,1997-07-18 16:00:00,,5.1,7,1997,,,M,ND,JASPER WARDEN,18,,1997-07-18T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.17,,,39,M,,30,7,1997,,3053536,,6,20.8,,,18,1997-07-18 17:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.18,,,36,M,,22,7,1997,,3053536,,7,21.5,,,18,1997-07-18 18:00:00,,5.9,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.19,,,37,M,,25,7,1997,,3053536,,4,21.1,,,18,1997-07-18 19:00:00,,5.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.20,,,39,M,,0,7,1997,,3053536,,0,19.0,,,18,1997-07-18 20:00:00,,4.8,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.21,,,52,M,,0,7,1997,,3053536,,0,16.5,,,18,1997-07-18 21:00:00,,6.5,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.22,,,65,M,,13,7,1997,,3053536,,4,13.2,,,18,1997-07-18 22:00:00,,6.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.18.23,,,68,M,,17,7,1997,,3053536,,4,11.7,,,18,1997-07-18 23:00:00,,6.0,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.0,,,65,M,,17,7,1997,,3053536,,9,11.7,,,19,1997-07-19 00:00:00,,5.4,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.1,,,75,M,,18,7,1997,,3053536,,6,9.4,,,19,1997-07-19 01:00:00,,5.2,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.2,,,83,M,,18,7,1997,,3053536,,6,7.4,,,19,1997-07-19 02:00:00,,4.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.3,,,89,M,,19,7,1997,,3053536,,4,5.7,,,19,1997-07-19 03:00:00,,4.0,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.4,,,89,M,,19,7,1997,,3053536,,6,5.9,,,19,1997-07-19 04:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.5,,,92,M,,17,7,1997,,3053536,,4,4.3,,,19,1997-07-19 05:00:00,,3.1,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.6,,,93,M,,22,7,1997,,3053536,,6,4.3,,,19,1997-07-19 06:00:00,,3.3,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.7,,,81,M,,0,7,1997,,3053536,,0,8.1,,,19,1997-07-19 07:00:00,,5.0,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.8,,,68,M,,19,7,1997,,3053536,,6,11.5,,,19,1997-07-19 08:00:00,,5.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.9,,,56,M,,0,7,1997,,3053536,,0,14.3,,,19,1997-07-19 09:00:00,,5.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.10,,,49,M,,20,7,1997,,3053536,,6,17.5,,,19,1997-07-19 10:00:00,,6.8,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.11,,,40,M,,19,7,1997,,3053536,,6,20.4,,,19,1997-07-19 11:00:00,,6.5,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.12,,,33,M,,15,7,1997,,3053536,,7,22.1,,,19,1997-07-19 12:00:00,,5.2,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.13,,,32,M,,22,7,1997,,3053536,,6,24.0,,,19,1997-07-19 13:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.14,,,29,M,,15,7,1997,,3053536,,9,24.6,,,19,1997-07-19 14:00:00,,5.5,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.15,,,29,M,,19,7,1997,,3053536,26,7,25.8,,,19,1997-07-19 15:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.16,,,28,M,,12,7,1997,,3053536,27,4,26.9,,,19,1997-07-19 16:00:00,,6.7,7,1997,,,M,ND,JASPER WARDEN,19,,1997-07-19T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.17,,,27,M,,0,7,1997,,3053536,27,0,27.1,,,19,1997-07-19 17:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.18,,,29,M,,34,7,1997,,3053536,27,4,26.8,,,19,1997-07-19 18:00:00,,7.1,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.19,,,26,M,,0,7,1997,,3053536,27,0,27.4,,,19,1997-07-19 19:00:00,,6.1,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.20,,,52,M,,0,7,1997,,3053536,,0,21.1,,,19,1997-07-19 20:00:00,,11.0,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.21,,,70,M,,0,7,1997,,3053536,,0,16.0,,,19,1997-07-19 21:00:00,,10.6,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.22,,,72,M,,0,7,1997,,3053536,,0,13.7,,,19,1997-07-19 22:00:00,,8.8,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.19.23,,,70,M,,0,7,1997,,3053536,,0,13.1,,,19,1997-07-19 23:00:00,,7.7,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.0,,,76,M,,0,7,1997,,3053536,,0,11.4,,,20,1997-07-20 00:00:00,,7.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.1,,,81,M,,19,7,1997,,3053536,,4,10.5,,,20,1997-07-20 01:00:00,,7.3,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.2,,,88,M,,0,7,1997,,3053536,,0,8.2,,,20,1997-07-20 02:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.3,,,92,M,,0,7,1997,,3053536,,0,7.1,,,20,1997-07-20 03:00:00,,5.9,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.4,,,93,M,,0,7,1997,,3053536,,0,6.0,,,20,1997-07-20 04:00:00,,5.0,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.5,,,93,M,,0,7,1997,,3053536,,0,5.5,,,20,1997-07-20 05:00:00,,4.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.6,,,95,M,,0,7,1997,,3053536,,0,5.1,,,20,1997-07-20 06:00:00,,4.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.7,,,86,M,,20,7,1997,,3053536,,4,8.9,,,20,1997-07-20 07:00:00,,6.7,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.8,,,62,M,,21,7,1997,,3053536,,4,13.2,,,20,1997-07-20 08:00:00,,6.0,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.9,,,51,M,,18,7,1997,,3053536,,6,16.7,,,20,1997-07-20 09:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.10,,,42,M,,15,7,1997,,3053536,,4,19.8,,,20,1997-07-20 10:00:00,,6.6,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.11,,,37,M,,18,7,1997,,3053536,,6,22.1,,,20,1997-07-20 11:00:00,,6.9,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.12,,,33,M,,19,7,1997,,3053536,25,4,24.7,,,20,1997-07-20 12:00:00,,7.3,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.13,,,25,M,,15,7,1997,,3053536,28,6,28.1,,,20,1997-07-20 13:00:00,,6.5,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.14,,,20,M,,17,7,1997,,3053536,28,11,29.1,,,20,1997-07-20 14:00:00,,4.1,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.15,,,21,M,,18,7,1997,,3053536,28,11,29.2,,,20,1997-07-20 15:00:00,,4.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.16,,,21,M,,25,7,1997,,3053536,29,11,29.9,,,20,1997-07-20 16:00:00,,5.4,7,1997,,,M,ND,JASPER WARDEN,20,,1997-07-20T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.17,,,21,M,,20,7,1997,,3053536,29,4,29.8,,,20,1997-07-20 17:00:00,,5.0,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.18,,,21,M,,19,7,1997,,3053536,28,6,28.6,,,20,1997-07-20 18:00:00,,4.3,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.19,,,23,M,,18,7,1997,,3053536,27,7,28.1,,,20,1997-07-20 19:00:00,,5.3,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.20,,,35,M,,0,7,1997,,3053536,,0,23.0,,,20,1997-07-20 20:00:00,,6.9,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.21,,,54,M,,0,7,1997,,3053536,,0,17.2,,,20,1997-07-20 21:00:00,,7.7,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.22,,,60,M,,15,7,1997,,3053536,,4,15.0,,,20,1997-07-20 22:00:00,,7.3,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.20.23,,,70,M,,21,7,1997,,3053536,,4,12.4,,,20,1997-07-20 23:00:00,,7.1,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.21.0,,,71,M,,0,7,1997,,3053536,,0,11.1,,,21,1997-07-21 00:00:00,,6.0,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.21.1,,,79,M,,0,7,1997,,3053536,,0,9.7,,,21,1997-07-21 01:00:00,,6.3,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.21.2,,,78,M,,19,7,1997,,3053536,,4,10.0,,,21,1997-07-21 02:00:00,,6.4,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.7.21.3,,,79,M,,18,7,1997,,3053536,,4,9.9,,,21,1997-07-21 03:00:00,,6.5,7,1997,,,M,ND,JASPER WARDEN,21,,1997-07-21T10:00:00,3
