x,y,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,SPEED_MAX_GUST,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,STATION_NAME,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,ID,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,,,
-118.0297222,52.92638889,2022,,4,26,,AB,,,75,,,,JASPER WARDEN,,17,,3.6,,3053536.2022.4.26,,4/26/2022 0:00,,0,96,,,5.6,,1,,,3053536,-3.5,,,,
-118.0297222,52.92638889,2022,,4,27,32,AB,,,31,,21,,JASPER WARDEN,,13.3,,0,,3053536.2022.4.27,,4/27/2022 0:00,,0,97,,,9.7,,4.7,,,3053536,-0.4,,,,
-118.0297222,52.92638889,2022,,4,28,32,AB,,,26,,20,,JASPER WARDEN,,13.6,,0,,3053536.2022.4.28,,4/28/2022 0:00,,0,80,,,10.5,,4.4,,,3053536,-1.8,,,,
-118.0297222,52.92638889,2022,,4,29,,AB,,,23,,,,JASPER WARDEN,,14.8,,0,,3053536.2022.4.29,,4/29/2022 0:00,,0,86,,,11.9,,3.2,,,3053536,-5.6,,,,
-118.0297222,52.92638889,2022,,4,30,32,AB,,,29,,30,,JASPER WARDEN,,15.3,,0,,3053536.2022.4.30,,4/30/2022 0:00,,0,91,,,13,,2.7,,,3053536,-7.6,,,,
-118.0297222,52.92638889,2022,,5,1,,AB,,,27,,,,JASPER WARDEN,,11.9,,0,,3053536.2022.5.1,,5/1/2022 0:00,,0,87,,,13.5,,6.1,,,3053536,-1.3,,,,
-118.0297222,52.92638889,2022,,5,2,,AB,,,33,,,,JASPER WARDEN,,11.2,,0,,3053536.2022.5.2,,5/2/2022 0:00,,0,83,,,16.7,,6.8,,,3053536,-3,,,,
-118.0297222,52.92638889,2022,,5,3,38,AB,,,24,,23,,JASPER WARDEN,,8.5,,0,,3053536.2022.5.3,,5/3/2022 0:00,,0,87,,,16.8,,9.5,,,3053536,2.1,,,,
-118.0297222,52.92638889,2022,,5,4,,AB,,,35,,,,JASPER WARDEN,,8.6,,0,,3053536.2022.5.4,,5/4/2022 0:00,,0,76,,,13.7,,9.4,,,3053536,5,,,,
-118.0297222,52.92638889,2022,,5,5,,AB,,,35,,,,JASPER WARDEN,,9.1,,0,,3053536.2022.5.5,,5/5/2022 0:00,,0,93,,,16.9,,8.9,,,3053536,1,,,,
-118.0297222,52.92638889,2022,,5,6,40,AB,,,24,,15,,JASPER WARDEN,,9.6,,0,,3053536.2022.5.6,,5/6/2022 0:00,,0,94,,,14.4,,8.4,,,3053536,2.4,,,,
-118.0297222,52.92638889,2022,,5,7,31,AB,,,28,,14,,JASPER WARDEN,,11.6,,0,,3053536.2022.5.7,,5/7/2022 0:00,,0,71,,,11.4,,6.4,,,3053536,1.4,,,,
-118.0297222,52.92638889,2022,,5,8,41,AB,,,28,,15,,JASPER WARDEN,,13.8,,0.3,,3053536.2022.5.8,,5/8/2022 0:00,,0,93,,,10.9,,4.2,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2022,,5,9,38,AB,,,39,,16,,JASPER WARDEN,,14.2,,0.7,,3053536.2022.5.9,,5/9/2022 0:00,,0,94,,,9,,3.8,,,3053536,-1.5,,,,
-118.0297222,52.92638889,2022,,5,10,39,AB,,,29,,17,,JASPER WARDEN,,11.6,,0.9,,3053536.2022.5.10,,5/10/2022 0:00,,0,96,,,13.2,,6.4,,,3053536,-0.5,,,,
-118.0297222,52.92638889,2022,,5,11,33,AB,,,23,,16,,JASPER WARDEN,,11.4,,0,,3053536.2022.5.11,,5/11/2022 0:00,,0,81,,,14.5,,6.6,,,3053536,-1.3,,,,
-118.0297222,52.92638889,2022,,5,12,35,AB,,,17,,14,,JASPER WARDEN,,13.1,,0,,3053536.2022.5.12,,5/12/2022 0:00,,0,82,,,15.7,,4.9,,,3053536,-6,,,,
-118.0297222,52.92638889,2022,,5,13,,AB,,,28,,,,JASPER WARDEN,,14.2,,0,,3053536.2022.5.13,,5/13/2022 0:00,,0,74,,,12.8,,3.8,,,3053536,-5.2,,,,
-118.0297222,52.92638889,2022,,5,14,32,AB,,,25,,14,,JASPER WARDEN,,11.6,,0,,3053536.2022.5.14,,5/14/2022 0:00,,0,78,,,13.5,,6.4,,,3053536,-0.7,,,,
-118.0297222,52.92638889,2022,,5,15,,AB,,,29,,,,JASPER WARDEN,,10,,0,,3053536.2022.5.15,,5/15/2022 0:00,,0,77,,,15.5,,8,,,3053536,0.4,,,,
-118.0297222,52.92638889,2022,,5,16,39,AB,,,28,,15,,JASPER WARDEN,,7.6,,0,,3053536.2022.5.16,,5/16/2022 0:00,,0,81,,,18.5,,10.4,,,3053536,2.2,,,,
-118.0297222,52.92638889,2022,M,5,17,,AB,M,M,,M,,,JASPER WARDEN,,,,,M,3053536.2022.5.17,,5/17/2022 0:00,M,,,M,,,M,,M,M,3053536,,,,,
-118.0297222,52.92638889,2022,,5,18,,AB,,,49,,,,JASPER WARDEN,,15.4,,0.8,,3053536.2022.5.18,,5/18/2022 0:00,,0,93,,,9.8,,2.6,,,3053536,-4.5,,,,
-118.0297222,52.92638889,2022,,5,19,35,AB,,,56,,30,0,JASPER WARDEN,,13.4,,6.3,,3053536.2022.5.19,,5/19/2022 0:00,,0,98,,,8.7,,4.6,,,3053536,0.5,,,,
-118.0297222,52.92638889,2022,,5,20,43,AB,,,43,,27,,JASPER WARDEN,,13.1,,0.2,,3053536.2022.5.20,,5/20/2022 0:00,,0,89,,,9.9,,4.9,,,3053536,-0.1,,,,
-118.0297222,52.92638889,2022,,5,21,,AB,,,20,,,,JASPER WARDEN,,14.2,,0,,3053536.2022.5.21,,5/21/2022 0:00,,0,97,,,14.1,,3.8,,,3053536,-6.6,,,,
-118.0297222,52.92638889,2022,,5,22,,AB,,,16,,,,JASPER WARDEN,,12.1,,0,,3053536.2022.5.22,,5/22/2022 0:00,,0,87,,,18.1,,5.9,,,3053536,-6.3,,,,
-118.0297222,52.92638889,2022,,5,23,33,AB,,,20,,21,,JASPER WARDEN,,11.2,,0,,3053536.2022.5.23,,5/23/2022 0:00,,0,82,,,18.3,,6.8,,,3053536,-4.6,,,,
-118.0297222,52.92638889,2022,,5,24,,AB,,,28,,,,JASPER WARDEN,,9.9,,0,,3053536.2022.5.24,,5/24/2022 0:00,,0,77,,,16.3,,8.1,,,3053536,-0.2,,,,
-118.0297222,52.92638889,2022,,5,25,,AB,,,34,,,0,JASPER WARDEN,,7.3,,0.9,,3053536.2022.5.25,,5/25/2022 0:00,,0,93,,,16.4,,10.7,,,3053536,5,,,,
-118.0297222,52.92638889,2022,,5,26,,AB,,,22,,,0,JASPER WARDEN,,8.1,,0,,3053536.2022.5.26,,5/26/2022 0:00,,0,97,,,19.2,,9.9,,,3053536,0.6,,,,
-118.0297222,52.92638889,2022,,5,27,41,AB,,,32,,19,0,JASPER WARDEN,,8.4,,0.9,,3053536.2022.5.27,,5/27/2022 0:00,,0,93,,,17.1,,9.6,,,3053536,2,,,,
-118.0297222,52.92638889,2022,,5,28,33,AB,,,26,,17,,JASPER WARDEN,,8.1,,0,,3053536.2022.5.28,,5/28/2022 0:00,,0,85,,,16.7,,9.9,,,3053536,3.1,,,,
-118.0297222,52.92638889,2022,,5,29,48,AB,,,36,,28,,JASPER WARDEN,,11.8,,0,,3053536.2022.5.29,,5/29/2022 0:00,,0,89,,,15,,6.2,,,3053536,-2.7,,,,
-118.0297222,52.92638889,2022,,5,30,39,AB,,,34,,30,0,JASPER WARDEN,,7.3,,0,,3053536.2022.5.30,,5/30/2022 0:00,,0,79,,,16.7,,10.7,,,3053536,4.8,,,,
-118.0297222,52.92638889,2022,,5,31,,AB,,,24,,,,JASPER WARDEN,,8.5,,0,,3053536.2022.5.31,,5/31/2022 0:00,,0,86,,,18.7,,9.5,,,3053536,0.3,,,,
-118.0297222,52.92638889,2022,,6,1,,AB,,,19,,,0,JASPER WARDEN,,5.3,,0,,3053536.2022.6.1,,6/1/2022 0:00,,0,77,,,21,,12.7,,,3053536,4.4,,,,
-118.0297222,52.92638889,2022,,6,2,36,AB,,,21,,15,,JASPER WARDEN,,8.7,,0,,3053536.2022.6.2,,6/2/2022 0:00,,0,88,,,21.5,,9.3,,,3053536,-2.8,,,,
-118.0297222,52.92638889,2022,,6,3,35,AB,,,22,,13,,JASPER WARDEN,,5.4,,0,,3053536.2022.6.3,,6/3/2022 0:00,,0,81,,,23.9,,12.6,,,3053536,1.4,,,,
-118.0297222,52.92638889,2022,,6,4,,AB,,,26,,,0,JASPER WARDEN,,2.8,,0,,3053536.2022.6.4,,6/4/2022 0:00,,0,83,,,22.1,,15.2,,,3053536,8.2,,,,
-118.0297222,52.92638889,2022,,6,5,41,AB,,,51,,31,0,JASPER WARDEN,,5.7,,4.4,,3053536.2022.6.5,,6/5/2022 0:00,,0,95,,,18.1,,12.3,,,3053536,6.5,,,,
-118.0297222,52.92638889,2022,,6,6,33,AB,,,44,,32,0,JASPER WARDEN,,5.9,,1.9,,3053536.2022.6.6,,6/6/2022 0:00,,0,98,,,18.7,,12.1,,,3053536,5.4,,,,
-118.0297222,52.92638889,2022,,6,7,,AB,,,33,,,0,JASPER WARDEN,,4,,0.7,,3053536.2022.6.7,,6/7/2022 0:00,,0,97,,,20.5,,14,,,3053536,7.5,,,,
-118.0297222,52.92638889,2022,,6,8,35,AB,,,35,,23,0,JASPER WARDEN,,6.5,,0,,3053536.2022.6.8,,6/8/2022 0:00,,0,92,,,19.4,,11.5,,,3053536,3.6,,,,
-118.0297222,52.92638889,2022,,6,9,,AB,,,20,,,,JASPER WARDEN,,6.5,,0,,3053536.2022.6.9,,6/9/2022 0:00,,0,92,,,21.2,,11.5,,,3053536,1.8,,,,
-118.0297222,52.92638889,2022,,6,10,32,AB,,,36,,20,0,JASPER WARDEN,,5.7,,0,,3053536.2022.6.10,,6/10/2022 0:00,,0,84,,,18.6,,12.3,,,3053536,6,,,,
-118.0297222,52.92638889,2022,,6,11,34,AB,,,23,,18,0,JASPER WARDEN,,4.4,,0,,3053536.2022.6.11,,6/11/2022 0:00,,0,89,,,20.7,,13.6,,,3053536,6.5,,,,
-118.0297222,52.92638889,2022,,6,12,32,AB,,,42,,30,0,JASPER WARDEN,,6,,0,,3053536.2022.6.12,,6/12/2022 0:00,,0,78,,,17,,12,,,3053536,7.1,,,,
-118.0297222,52.92638889,2022,,6,13,41,AB,,,44,,26,,JASPER WARDEN,,8.1,,0,,3053536.2022.6.13,,6/13/2022 0:00,,0,88,,,17.2,,9.9,,,3053536,2.5,,,,
-118.0297222,52.92638889,2022,,6,14,,AB,,,86,,,0,JASPER WARDEN,,7.4,,9.9,,3053536.2022.6.14,,6/14/2022 0:00,,0,98,,,13.8,,10.6,,,3053536,7.4,,,,
-118.0297222,52.92638889,2022,,6,15,,AB,,,58,,,0,JASPER WARDEN,,6.2,,4.8,,3053536.2022.6.15,,6/15/2022 0:00,,0,98,,,16.4,,11.8,,,3053536,7.2,,,,
-118.0297222,52.92638889,2022,,6,16,,AB,,,55,,,0,JASPER WARDEN,,7.3,,0.9,,3053536.2022.6.16,,6/16/2022 0:00,,0,95,,,16.5,,10.7,,,3053536,4.9,,,,
-118.0297222,52.92638889,2022,,6,17,33,AB,,,34,,3,,JASPER WARDEN,,8.3,,2.3,,3053536.2022.6.17,,6/17/2022 0:00,,0,98,,,19.3,,9.7,,,3053536,0,,,,
-118.0297222,52.92638889,2022,,6,18,,AB,,,32,,,0,JASPER WARDEN,,5.5,,0.3,,3053536.2022.6.18,,6/18/2022 0:00,,0,99,,,20.9,,12.5,,,3053536,4,,,,
-118.0297222,52.92638889,2022,,6,19,33,AB,,,33,,14,,JASPER WARDEN,,5.9,,0,,3053536.2022.6.19,,6/19/2022 0:00,,0,91,,,21.3,,12.1,,,3053536,2.9,,,,
-118.0297222,52.92638889,2022,,6,20,,AB,,,32,,,,JASPER WARDEN,,3.9,,0.2,,3053536.2022.6.20,,6/20/2022 0:00,,0,94,,,21.8,,14.1,,,3053536,6.4,,,,
-118.0297222,52.92638889,2022,,6,21,,AB,,,39,,,0,JASPER WARDEN,,6.6,,0,,3053536.2022.6.21,,6/21/2022 0:00,,0,87,,,19.3,,11.4,,,3053536,3.4,,,,
-118.0297222,52.92638889,2022,,6,22,,AB,,,39,,,0,JASPER WARDEN,,4.3,,4.7,,3053536.2022.6.22,,6/22/2022 0:00,,0,96,,,19.4,,13.7,,,3053536,8.1,,,,
-118.0297222,52.92638889,2022,,6,23,,AB,,,79,,,0,JASPER WARDEN,,11.5,,14.7,,3053536.2022.6.23,,6/23/2022 0:00,,0,97,,,8.5,,6.5,,,3053536,4.5,,,,
-118.0297222,52.92638889,2022,,6,24,,AB,,,45,,,0,JASPER WARDEN,,8.4,,10.4,,3053536.2022.6.24,,6/24/2022 0:00,,0,97,,,15.6,,9.6,,,3053536,3.6,,,,
-118.0297222,52.92638889,2022,,6,25,,AB,,,22,,,,JASPER WARDEN,,7.1,,0,,3053536.2022.6.25,,6/25/2022 0:00,,0,98,,,23,,10.9,,,3053536,-1.2,,,,
-118.0297222,52.92638889,2022,,6,26,,AB,,,15,,,,JASPER WARDEN,,4.9,,0,,3053536.2022.6.26,,6/26/2022 0:00,,0,93,,,26.3,,13.1,,,3053536,-0.2,,,,
-118.0297222,52.92638889,2022,,6,27,45,AB,,,20,,29,,JASPER WARDEN,,3.4,,0.2,,3053536.2022.6.27,,6/27/2022 0:00,,0,94,,,28,,14.6,,,3053536,1.3,,,,
-118.0297222,52.92638889,2022,,6,28,40,AB,,,64,,22,0,JASPER WARDEN,,5.9,,4,,3053536.2022.6.28,,6/28/2022 0:00,,0,96,,,17.1,,12.1,,,3053536,7.1,,,,
-118.0297222,52.92638889,2022,,6,29,,AB,,,65,,,,JASPER WARDEN,,9,,3.3,,3053536.2022.6.29,,6/29/2022 0:00,,0,99,,,13.9,,9,,,3053536,4,,,,
-118.0297222,52.92638889,2022,,6,30,,AB,,,28,,,,JASPER WARDEN,,4.7,,0.3,,3053536.2022.6.30,,6/30/2022 0:00,,0,99,,,24.8,,13.3,,,3053536,1.9,,,,
-118.0297222,52.92638889,2022,,7,1,50,AB,,,31,,29,,JASPER WARDEN,,1.6,,0,,3053536.2022.7.1,,7/1/2022 0:00,,0,83,,,25.2,,16.4,,,3053536,7.6,,,,
-118.0297222,52.92638889,2022,,7,2,42,AB,,,52,,30,0,JASPER WARDEN,,3,,0,,3053536.2022.7.2,,7/2/2022 0:00,,0,84,,,19.2,,15,,,3053536,10.8,,,,
-118.0297222,52.92638889,2022,,7,3,57,AB,,,47,,28,,JASPER WARDEN,,4.7,,0,,3053536.2022.7.3,,7/3/2022 0:00,,0,93,,,19.5,,13.3,,,3053536,7.1,,,,
-118.0297222,52.92638889,2022,,7,4,45,AB,,,60,,30,0,JASPER WARDEN,,3.2,,4.2,,3053536.2022.7.4,,7/4/2022 0:00,,0,91,,,17.9,,14.8,,,3053536,11.6,,,,
-118.0297222,52.92638889,2022,,7,5,,AB,,,44,,,0,JASPER WARDEN,,2.8,,6.6,,3053536.2022.7.5,,7/5/2022 0:00,,0,97,,,20.1,,15.2,,,3053536,10.2,,,,
-118.0297222,52.92638889,2022,,7,6,,AB,,,25,,,,JASPER WARDEN,,3.9,,0.3,,3053536.2022.7.6,,7/6/2022 0:00,,0,98,,,25.9,,14.1,,,3053536,2.3,,,,
-118.0297222,52.92638889,2022,,7,7,33,AB,,,31,,10,0,JASPER WARDEN,,2.2,,0,,3053536.2022.7.7,,7/7/2022 0:00,,0,91,,,24.5,,15.8,,,3053536,7,,,,
-118.0297222,52.92638889,2022,,7,8,41,AB,,,36,,18,,JASPER WARDEN,,4.6,,0.9,,3053536.2022.7.8,,7/8/2022 0:00,,0,96,,,21.6,,13.4,,,3053536,5.1,,,,
-118.0297222,52.92638889,2022,,7,9,35,AB,,,35,,16,,JASPER WARDEN,,5.8,,0.5,,3053536.2022.7.9,,7/9/2022 0:00,,0,98,,,20.6,,12.2,,,3053536,3.9,,,,
-118.0297222,52.92638889,2022,,7,10,,AB,,,32,,,0,JASPER WARDEN,,3.6,,0,,3053536.2022.7.10,,7/10/2022 0:00,,0,86,,,21.5,,14.4,,,3053536,7.3,,,,
-118.0297222,52.92638889,2022,,7,11,32,AB,,,27,,13,0,JASPER WARDEN,,0.1,,0,,3053536.2022.7.11,,7/11/2022 0:00,,0,81,,,26.6,,17.9,,,3053536,9.2,,,,
-118.0297222,52.92638889,2022,,7,12,47,AB,,,17,,12,,JASPER WARDEN,,0,,0.5,,3053536.2022.7.12,,7/12/2022 0:00,,0.4,87,,,29.9,,18.4,,,3053536,6.9,,,,
-118.0297222,52.92638889,2022,,7,13,42,AB,,,22,,20,0,JASPER WARDEN,,1.7,,0.8,,3053536.2022.7.13,,7/13/2022 0:00,,0,91,,,22.9,,16.3,,,3053536,9.6,,,,
-118.0297222,52.92638889,2022,,7,14,31,AB,,,27,,14,,JASPER WARDEN,,3.4,,0,,3053536.2022.7.14,,7/14/2022 0:00,,0,78,,,25.8,,14.6,,,3053536,3.4,,,,
-118.0297222,52.92638889,2022,,7,15,38,AB,,,21,,14,,JASPER WARDEN,,0.4,,0,,3053536.2022.7.15,,7/15/2022 0:00,,0,85,,,28.3,,17.6,,,3053536,6.8,,,,
-118.0297222,52.92638889,2022,,7,16,,AB,,,26,,,0,JASPER WARDEN,,0.8,,0,,3053536.2022.7.16,,7/16/2022 0:00,,0,82,,,25.7,,17.2,,,3053536,8.7,,,,
-118.0297222,52.92638889,2022,,7,17,31,AB,,,31,,16,0,JASPER WARDEN,,2.3,,1.4,,3053536.2022.7.17,,7/17/2022 0:00,,0,97,,,25,,15.7,,,3053536,6.3,,,,
-118.0297222,52.92638889,2022,,7,18,42,AB,,,21,,13,,JASPER WARDEN,,3,,0,,3053536.2022.7.18,,7/18/2022 0:00,,0,94,,,26.8,,15,,,3053536,3.3,,,,
-118.0297222,52.92638889,2022,,7,19,39,AB,,,30,,17,0,JASPER WARDEN,,0.3,,0.4,,3053536.2022.7.19,,7/19/2022 0:00,,0,81,,,24.1,,17.7,,,3053536,11.4,,,,
-118.0297222,52.92638889,2022,,7,20,32,AB,,,18,,20,,JASPER WARDEN,,2.3,,0,,3053536.2022.7.20,,7/20/2022 0:00,,0,88,,,26.8,,15.7,,,3053536,4.7,,,,
-118.0297222,52.92638889,2022,,7,21,,AB,,,20,,,,JASPER WARDEN,,1,,0,,3053536.2022.7.21,,7/21/2022 0:00,,0,86,,,28.9,,17,,,3053536,5,,,,
-118.0297222,52.92638889,2022,,7,22,33,AB,,,35,,29,,JASPER WARDEN,,3.1,,0.2,,3053536.2022.7.22,,7/22/2022 0:00,,0,83,,,25.3,,14.9,,,3053536,4.5,,,,
-118.0297222,52.92638889,2022,,7,23,,AB,,,21,,,,JASPER WARDEN,,1.1,,0,,3053536.2022.7.23,,7/23/2022 0:00,,0,94,,,29.1,,16.9,,,3053536,4.7,,,,
-118.0297222,52.92638889,2022,,7,24,,AB,,,28,,,0,JASPER WARDEN,,1.5,,0,,3053536.2022.7.24,,7/24/2022 0:00,,0,73,,,25.1,,16.5,,,3053536,7.8,,,,
-118.0297222,52.92638889,2022,,7,25,31,AB,,,42,,30,0,JASPER WARDEN,,0,,0,,3053536.2022.7.25,,7/25/2022 0:00,,2.5,73,,,24.2,,20.5,,,3053536,16.8,,,,
-118.0297222,52.92638889,2022,,7,26,,AB,,,23,,,0,JASPER WARDEN,,0,,0,,3053536.2022.7.26,,7/26/2022 0:00,,2.5,94,,,30.8,,20.5,,,3053536,10.3,,,,
-118.0297222,52.92638889,2022,,7,27,,AB,,,18,,,,JASPER WARDEN,,0,,0.9,,3053536.2022.7.27,,7/27/2022 0:00,,2.2,93,,,33.5,,20.2,,,3053536,6.8,,,,
-118.0297222,52.92638889,2022,,7,28,33,AB,,,17,,18,,JASPER WARDEN,,0,,0.6,,3053536.2022.7.28,,7/28/2022 0:00,,2.9,90,,,34.9,,20.9,,,3053536,6.9,,,,
-118.0297222,52.92638889,2022,,7,29,,AB,,,18,,,,JASPER WARDEN,,0,,0.4,,3053536.2022.7.29,,7/29/2022 0:00,,2.1,88,,,31.4,,20.1,,,3053536,8.8,,,,
-118.0297222,52.92638889,2022,,7,30,36,AB,,,28,,30,,JASPER WARDEN,,0,,0,,3053536.2022.7.30,,7/30/2022 0:00,,1.9,86,,,31.9,,19.9,,,3053536,7.8,,,,
-118.0297222,52.92638889,2022,,7,31,32,AB,,,24,,34,0,JASPER WARDEN,,0,,0,,3053536.2022.7.31,,7/31/2022 0:00,,2.3,90,,,30.6,,20.3,,,3053536,10.1,,,,
-118.0297222,52.92638889,2022,,8,1,35,AB,,,38,,15,0,JASPER WARDEN,,0,,9.2,,3053536.2022.8.1,,8/1/2022 0:00,,0.5,96,,,26.9,,18.5,,,3053536,10.2,,,,
-118.0297222,52.92638889,2022,,8,2,,AB,,,30,,,,JASPER WARDEN,,1.9,,3.2,,3053536.2022.8.2,,8/2/2022 0:00,,0,98,,,25,,16.1,,,3053536,7.3,,,,
-118.0297222,52.92638889,2022,,8,3,,AB,,,62,,,0,JASPER WARDEN,,3.9,,3.1,,3053536.2022.8.3,,8/3/2022 0:00,,0,97,,,16.7,,14.1,,,3053536,11.6,,,,
-118.0297222,52.92638889,2022,,8,4,,AB,,,63,,,0,JASPER WARDEN,,5.2,,11.7,,3053536.2022.8.4,,8/4/2022 0:00,,0,97,,,16.9,,12.8,,,3053536,8.7,,,,
-118.0297222,52.92638889,2022,,8,5,,AB,,,31,,,0,JASPER WARDEN,,4.1,,0.7,,3053536.2022.8.5,,8/5/2022 0:00,,0,97,,,20.7,,13.9,,,3053536,7.2,,,,
-118.0297222,52.92638889,2022,,8,6,31,AB,,,35,,20,,JASPER WARDEN,,5.7,,0.5,,3053536.2022.8.6,,8/6/2022 0:00,,0,98,,,23.5,,12.3,,,3053536,1,,,,
-118.0297222,52.92638889,2022,,8,7,,AB,,,23,,,,JASPER WARDEN,,0,,0.8,,3053536.2022.8.7,,8/7/2022 0:00,,0.8,89,,,28.7,,18.8,,,3053536,8.9,,,,
-118.0297222,52.92638889,2022,,8,8,,AB,,,17,,,,JASPER WARDEN,,0.1,,0.3,,3053536.2022.8.8,,8/8/2022 0:00,,0,91,,,28.6,,17.9,,,3053536,7.3,,,,
-118.0297222,52.92638889,2022,,8,9,,AB,,,19,,,,JASPER WARDEN,,0.4,,0,,3053536.2022.8.9,,8/9/2022 0:00,,0,92,,,31.4,,17.6,,,3053536,3.9,,,,
-118.0297222,52.92638889,2022,,8,10,,AB,,,17,,,,JASPER WARDEN,,0,,0.2,,3053536.2022.8.10,,8/10/2022 0:00,,1.8,96,,,34,,19.8,,,3053536,5.5,,,,
-118.0297222,52.92638889,2022,,8,11,,AB,,,39,,,0,JASPER WARDEN,,0,,0.4,,3053536.2022.8.11,,8/11/2022 0:00,,1.9,87,,,27.9,,19.9,,,3053536,12,,,,
-118.0297222,52.92638889,2022,,8,12,,AB,,,21,,,,JASPER WARDEN,,0,,0.2,,3053536.2022.8.12,,8/12/2022 0:00,,0.5,98,,,31.3,,18.5,,,3053536,5.7,,,,
-118.0297222,52.92638889,2022,,8,13,36,AB,,,16,,14,0,JASPER WARDEN,,0,,0,,3053536.2022.8.13,,8/13/2022 0:00,,1.3,89,,,30.4,,19.3,,,3053536,8.2,,,,
-118.0297222,52.92638889,2022,,8,14,34,AB,,,27,,18,0,JASPER WARDEN,,0,,0,,3053536.2022.8.14,,8/14/2022 0:00,,0.5,87,,,26.9,,18.5,,,3053536,10.1,,,,
-118.0297222,52.92638889,2022,,8,15,,AB,,,25,,,,JASPER WARDEN,,1.3,,0.2,,3053536.2022.8.15,,8/15/2022 0:00,,0,92,,,28.9,,16.7,,,3053536,4.4,,,,
-118.0297222,52.92638889,2022,,8,16,,AB,,,37,,,0,JASPER WARDEN,,0.9,,0.2,,3053536.2022.8.16,,8/16/2022 0:00,,0,86,,,25.7,,17.1,,,3053536,8.6,,,,
-118.0297222,52.92638889,2022,,8,17,,AB,,,25,,,,JASPER WARDEN,,0.9,,0,,3053536.2022.8.17,,8/17/2022 0:00,,0,97,,,30.3,,17.1,,,3053536,4,,,,
-118.0297222,52.92638889,2022,,8,18,,AB,,,18,,,,JASPER WARDEN,,0,,0.2,,3053536.2022.8.18,,8/18/2022 0:00,,0.9,96,,,33.5,,18.9,,,3053536,4.4,,,,
-118.0297222,52.92638889,2022,,8,19,,AB,,,25,,,0,JASPER WARDEN,,0,,0.3,,3053536.2022.8.19,,8/19/2022 0:00,,2.4,84,,,31.4,,20.4,,,3053536,9.5,,,,
-118.0297222,52.92638889,2022,,8,20,35,AB,,,31,,17,0,JASPER WARDEN,,0,,3.2,,3053536.2022.8.20,,8/20/2022 0:00,,1.7,98,,,29.8,,19.7,,,3053536,9.6,,,,
-118.0297222,52.92638889,2022,,8,21,,AB,,,29,,,0,JASPER WARDEN,,0.6,,0,,3053536.2022.8.21,,8/21/2022 0:00,,0,99,,,29.6,,17.4,,,3053536,5.2,,,,
-118.0297222,52.92638889,2022,,8,22,44,AB,,,23,,30,0,JASPER WARDEN,,0,,0,,3053536.2022.8.22,,8/22/2022 0:00,,2.9,92,,,31.9,,20.9,,,3053536,10,,,,
-118.0297222,52.92638889,2022,,8,23,34,AB,,,50,,28,0,JASPER WARDEN,,1.1,,0.5,,3053536.2022.8.23,,8/23/2022 0:00,,0,93,,,23.3,,16.9,,,3053536,10.5,,,,
-118.0297222,52.92638889,2022,,8,24,,AB,,,35,,,,JASPER WARDEN,,0.1,,0,,3053536.2022.8.24,,8/24/2022 0:00,,0,96,,,28.6,,17.9,,,3053536,7.2,,,,
-118.0297222,52.92638889,2022,,8,25,,AB,,,18,,,,JASPER WARDEN,,0,,0.2,,3053536.2022.8.25,,8/25/2022 0:00,,1,97,,,32,,19,,,3053536,6.1,,,,
-118.0297222,52.92638889,2022,,8,26,39,AB,,,29,,24,,JASPER WARDEN,,0.4,,1.6,,3053536.2022.8.26,,8/26/2022 0:00,,0,94,,,28.4,,17.6,,,3053536,6.9,,,,
-118.0297222,52.92638889,2022,,8,27,35,AB,,,45,,16,0,JASPER WARDEN,,5.3,,9.9,,3053536.2022.8.27,,8/27/2022 0:00,,0,98,,,17.3,,12.7,,,3053536,8.1,,,,
-118.0297222,52.92638889,2022,,8,28,,AB,,,41,,,0,JASPER WARDEN,,4.7,,0.3,,3053536.2022.8.28,,8/28/2022 0:00,,0,84,,,19.6,,13.3,,,3053536,7,,,,
-118.0297222,52.92638889,2022,,8,29,,AB,,,44,,,0,JASPER WARDEN,,0.9,,0,,3053536.2022.8.29,,8/29/2022 0:00,,0,82,,,23.9,,17.1,,,3053536,10.2,,,,
-118.0297222,52.92638889,2022,,8,30,,AB,,,26,,,,JASPER WARDEN,,0,,0.2,,3053536.2022.8.30,,8/30/2022 0:00,,1.3,97,,,31.7,,19.3,,,3053536,6.8,,,,
