x,y,TEMP,WIND_DIRECTION,STATION_PRESSURE_FLAG,LOCAL_YEAR,WIND_SPEED_FLAG,RELATIVE_HUMIDITY,WINDCHILL_FLAG,WIND_SPEED,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,DEW_POINT_TEMP_FLAG,UTC_DAY,WIND_DIRECTION_FLAG,VISIBILITY,DEW_POINT_TEMP,HUMIDEX,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,WINDCHILL,UTC_YEAR,PRECIP_AMOUNT,HUMIDEX_FLAG,LOCAL_DATE,WEATHER_FRE_DESC,PROVINCE_CODE,VISIBILITY_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,UTC_MONTH,ID,TEMP_FLAG,LOCAL_HOUR,UTC_DATE
-118.02972222222222,52.92638888888889,21.2,6,,2024,,22,,7,21,3053536,JASPER WARDEN,,21,,,-1.2,,,,89.83,,2024,0,,2024-06-21 14:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.14,,14,2024-06-21T21:00:00
-118.02972222222222,52.92638888888889,20.7,24,,2024,,24,,13,21,3053536,JASPER WARDEN,,21,,,-0.6,,,,89.82,,2024,0,,2024-06-21 15:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.15,,15,2024-06-21T22:00:00
-118.02972222222222,52.92638888888889,18.4,27,,2024,,33,,11,21,3053536,JASPER WARDEN,,21,,,1.8,,,,89.87,,2024,0,,2024-06-21 16:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.16,,16,2024-06-21T23:00:00
-118.02972222222222,52.92638888888889,21.6,18,,2024,,26,,5,21,3053536,JASPER WARDEN,,22,,,1.1,,,,89.79,,2024,0,,2024-06-21 17:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.17,,17,2024-06-22T00:00:00
-118.02972222222222,52.92638888888889,22.8,13,,2024,,23,,6,21,3053536,JASPER WARDEN,,22,,,0.6,,,,89.71,,2024,0,,2024-06-21 18:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.18,,18,2024-06-22T01:00:00
-118.02972222222222,52.92638888888889,22.5,28,,2024,,21,,4,21,3053536,JASPER WARDEN,,22,,,-0.7,,,,89.67,,2024,0,,2024-06-21 19:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.19,,19,2024-06-22T02:00:00
-118.02972222222222,52.92638888888889,19.0,27,,2024,,29,,3,21,3053536,JASPER WARDEN,,22,,,0.8,,,,89.65,,2024,0,,2024-06-21 20:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.20,,20,2024-06-22T03:00:00
-118.02972222222222,52.92638888888889,11.8,23,,2024,,49,,4,21,3053536,JASPER WARDEN,,22,,,1.6,,,,89.64,,2024,0,,2024-06-21 21:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.21,,21,2024-06-22T04:00:00
-118.02972222222222,52.92638888888889,9.7,22,,2024,,57,,3,21,3053536,JASPER WARDEN,,22,,,1.6,,,,89.66,,2024,0,,2024-06-21 22:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.22,,22,2024-06-22T05:00:00
-118.02972222222222,52.92638888888889,7.2,20,,2024,,64,,5,21,3053536,JASPER WARDEN,,22,,,0.9,,,,89.71,,2024,0,,2024-06-21 23:00:00,ND,AB,,NA,6,6,3053536.2024.6.21.23,,23,2024-06-22T06:00:00
-118.02972222222222,52.92638888888889,5.9,22,,2024,,71,,8,22,3053536,JASPER WARDEN,,22,,,1.2,,,,89.74,,2024,0,,2024-06-22 00:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.0,,0,2024-06-22T07:00:00
-118.02972222222222,52.92638888888889,3.7,20,,2024,,77,,5,22,3053536,JASPER WARDEN,,22,,,0.0,,,,89.74,,2024,0,,2024-06-22 01:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.1,,1,2024-06-22T08:00:00
-118.02972222222222,52.92638888888889,2.2,23,,2024,,83,,6,22,3053536,JASPER WARDEN,,22,,,-0.4,,,,89.76,,2024,0,,2024-06-22 02:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.2,,2,2024-06-22T09:00:00
-118.02972222222222,52.92638888888889,0.5,20,,2024,,87,,4,22,3053536,JASPER WARDEN,,22,,,-1.4,,,,89.76,,2024,0,,2024-06-22 03:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.3,,3,2024-06-22T10:00:00
-118.02972222222222,52.92638888888889,0.7,19,,2024,,92,,5,22,3053536,JASPER WARDEN,,22,,,-0.4,,,,89.77,,2024,0,,2024-06-22 04:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.4,,4,2024-06-22T11:00:00
-118.02972222222222,52.92638888888889,0.2,23,,2024,,93,,5,22,3053536,JASPER WARDEN,,22,,,-0.8,,,,89.77,,2024,0,,2024-06-22 05:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.5,,5,2024-06-22T12:00:00
-118.02972222222222,52.92638888888889,-0.3,22,,2024,,90,,4,22,3053536,JASPER WARDEN,,22,,,-1.8,,,,89.76,-2,2024,0,,2024-06-22 06:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.6,,6,2024-06-22T13:00:00
-118.02972222222222,52.92638888888889,6.3,21,,2024,,76,,5,22,3053536,JASPER WARDEN,,22,,,2.4,,,,89.72,,2024,0,,2024-06-22 07:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.7,,7,2024-06-22T14:00:00
-118.02972222222222,52.92638888888889,12.5,23,,2024,,49,,7,22,3053536,JASPER WARDEN,,22,,,2.1,,,,89.65,,2024,0,,2024-06-22 08:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.8,,8,2024-06-22T15:00:00
-118.02972222222222,52.92638888888889,14.3,23,,2024,,46,,5,22,3053536,JASPER WARDEN,,22,,,2.8,,,,89.61,,2024,0,,2024-06-22 09:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.9,,9,2024-06-22T16:00:00
-118.02972222222222,52.92638888888889,16.7,23,,2024,,36,,2,22,3053536,JASPER WARDEN,,22,,,1.5,,,,89.54,,2024,0,,2024-06-22 10:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.10,,10,2024-06-22T17:00:00
-118.02972222222222,52.92638888888889,19.5,23,,2024,,30,,5,22,3053536,JASPER WARDEN,,22,,,1.3,,,,89.43,,2024,0,,2024-06-22 11:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.11,,11,2024-06-22T18:00:00
-118.02972222222222,52.92638888888889,24.3,23,,2024,,25,,8,22,3053536,JASPER WARDEN,,22,,,2.8,,,,89.33,,2024,0,,2024-06-22 12:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.12,,12,2024-06-22T19:00:00
-118.02972222222222,52.92638888888889,26.0,23,,2024,,20,,13,22,3053536,JASPER WARDEN,,22,,,1.1,,,,89.28,,2024,0,,2024-06-22 13:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.13,,13,2024-06-22T20:00:00
-118.02972222222222,52.92638888888889,24.8,23,,2024,,18,,14,22,3053536,JASPER WARDEN,,22,,,-0.9,,,,89.29,,2024,0,,2024-06-22 14:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.14,,14,2024-06-22T21:00:00
-118.02972222222222,52.92638888888889,22.9,20,,2024,,22,,19,22,3053536,JASPER WARDEN,,22,,,0.4,,,,89.35,,2024,0,,2024-06-22 15:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.15,,15,2024-06-22T22:00:00
-118.02972222222222,52.92638888888889,21.6,19,,2024,,25,,11,22,3053536,JASPER WARDEN,,22,,,0.8,,,,89.37,,2024,0,,2024-06-22 16:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.16,,16,2024-06-22T23:00:00
-118.02972222222222,52.92638888888889,20.4,17,,2024,,35,,8,22,3053536,JASPER WARDEN,,23,,,4.4,,,,89.41,,2024,0,,2024-06-22 17:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.17,,17,2024-06-23T00:00:00
-118.02972222222222,52.92638888888889,19.8,14,,2024,,35,,7,22,3053536,JASPER WARDEN,,23,,,3.9,,,,89.32,,2024,0,,2024-06-22 18:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.18,,18,2024-06-23T01:00:00
-118.02972222222222,52.92638888888889,20.3,18,,2024,,33,,9,22,3053536,JASPER WARDEN,,23,,,3.4,,,,89.24,,2024,0,,2024-06-22 19:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.19,,19,2024-06-23T02:00:00
-118.02972222222222,52.92638888888889,19.8,19,,2024,,32,,10,22,3053536,JASPER WARDEN,,23,,,2.6,,,,89.23,,2024,0,,2024-06-22 20:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.20,,20,2024-06-23T03:00:00
-118.02972222222222,52.92638888888889,18.6,20,,2024,,34,,11,22,3053536,JASPER WARDEN,,23,,,2.7,,,,89.22,,2024,0,,2024-06-22 21:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.21,,21,2024-06-23T04:00:00
-118.02972222222222,52.92638888888889,13.8,14,,2024,,49,,1,22,3053536,JASPER WARDEN,,23,,,3.3,,,,89.21,,2024,0,,2024-06-22 22:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.22,,22,2024-06-23T05:00:00
-118.02972222222222,52.92638888888889,12.5,16,,2024,,54,,4,22,3053536,JASPER WARDEN,,23,,,3.3,,,,89.18,,2024,0,,2024-06-22 23:00:00,ND,AB,,NA,6,6,3053536.2024.6.22.23,,23,2024-06-23T06:00:00
-118.02972222222222,52.92638888888889,11.9,18,,2024,,55,,3,23,3053536,JASPER WARDEN,,23,,,3.3,,,,89.15,,2024,0,,2024-06-23 00:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.0,,0,2024-06-23T07:00:00
-118.02972222222222,52.92638888888889,10.5,15,,2024,,60,,3,23,3053536,JASPER WARDEN,,23,,,3.2,,,,89.09,,2024,0,,2024-06-23 01:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.1,,1,2024-06-23T08:00:00
-118.02972222222222,52.92638888888889,6.6,18,,2024,,71,,3,23,3053536,JASPER WARDEN,,23,,,1.7,,,,89.07,,2024,0,,2024-06-23 02:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.2,,2,2024-06-23T09:00:00
-118.02972222222222,52.92638888888889,5.0,23,,2024,,77,,4,23,3053536,JASPER WARDEN,,23,,,1.4,,,,89.03,,2024,0,,2024-06-23 03:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.3,,3,2024-06-23T10:00:00
-118.02972222222222,52.92638888888889,6.9,19,,2024,,76,,4,23,3053536,JASPER WARDEN,,23,,,3.0,,,,89.0,,2024,0,,2024-06-23 04:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.4,,4,2024-06-23T11:00:00
-118.02972222222222,52.92638888888889,7.5,23,,2024,,77,,6,23,3053536,JASPER WARDEN,,23,,,3.8,,,,88.99,,2024,0,,2024-06-23 05:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.5,,5,2024-06-23T12:00:00
-118.02972222222222,52.92638888888889,8.6,15,,2024,,82,,2,23,3053536,JASPER WARDEN,,23,,,5.6,,,,89.0,,2024,0,,2024-06-23 06:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.6,,6,2024-06-23T13:00:00
-118.02972222222222,52.92638888888889,14.6,20,,2024,,53,,5,23,3053536,JASPER WARDEN,,23,,,5.1,,,,88.96,,2024,0,,2024-06-23 07:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.7,,7,2024-06-23T14:00:00
-118.02972222222222,52.92638888888889,16.6,22,,2024,,49,,5,23,3053536,JASPER WARDEN,,23,,,6.0,,,,88.9,,2024,0,,2024-06-23 08:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.8,,8,2024-06-23T15:00:00
-118.02972222222222,52.92638888888889,20.3,21,,2024,,31,,11,23,3053536,JASPER WARDEN,,23,,,2.8,,,,88.84,,2024,0,,2024-06-23 09:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.9,,9,2024-06-23T16:00:00
-118.02972222222222,52.92638888888889,19.8,20,,2024,,29,,19,23,3053536,JASPER WARDEN,,23,,,1.3,,,,88.82,,2024,0,,2024-06-23 10:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.10,,10,2024-06-23T17:00:00
-118.02972222222222,52.92638888888889,20.8,21,,2024,,27,,18,23,3053536,JASPER WARDEN,,23,,,1.1,,,,88.79,,2024,0,,2024-06-23 11:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.11,,11,2024-06-23T18:00:00
-118.02972222222222,52.92638888888889,18.0,31,,2024,,32,,13,23,3053536,JASPER WARDEN,,23,,,1.1,,,,88.83,,2024,0,,2024-06-23 12:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.12,,12,2024-06-23T19:00:00
-118.02972222222222,52.92638888888889,18.6,22,,2024,,30,,15,23,3053536,JASPER WARDEN,,23,,,0.7,,,,88.89,,2024,0,,2024-06-23 13:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.13,,13,2024-06-23T20:00:00
-118.02972222222222,52.92638888888889,19.3,17,,2024,,30,,9,23,3053536,JASPER WARDEN,,23,,,1.1,,,,88.91,,2024,0,,2024-06-23 14:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.14,,14,2024-06-23T21:00:00
-118.02972222222222,52.92638888888889,14.2,30,,2024,,49,,15,23,3053536,JASPER WARDEN,,23,,,3.5,,,,89.09,,2024,0,,2024-06-23 15:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.15,,15,2024-06-23T22:00:00
-118.02972222222222,52.92638888888889,15.1,16,,2024,,53,,8,23,3053536,JASPER WARDEN,,23,,,5.7,,,,89.08,,2024,0,,2024-06-23 16:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.16,,16,2024-06-23T23:00:00
-118.02972222222222,52.92638888888889,16.5,19,,2024,,42,,4,23,3053536,JASPER WARDEN,,24,,,3.6,,,,89.03,,2024,0,,2024-06-23 17:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.17,,17,2024-06-24T00:00:00
-118.02972222222222,52.92638888888889,18.5,19,,2024,,36,,14,23,3053536,JASPER WARDEN,,24,,,3.0,,,,89.03,,2024,0,,2024-06-23 18:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.18,,18,2024-06-24T01:00:00
-118.02972222222222,52.92638888888889,17.0,28,,2024,,37,,7,23,3053536,JASPER WARDEN,,24,,,2.1,,,,89.06,,2024,0,,2024-06-23 19:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.19,,19,2024-06-24T02:00:00
-118.02972222222222,52.92638888888889,13.4,29,,2024,,49,,15,23,3053536,JASPER WARDEN,,24,,,2.9,,,,89.23,,2024,0,,2024-06-23 20:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.20,,20,2024-06-24T03:00:00
-118.02972222222222,52.92638888888889,12.3,22,,2024,,51,,9,23,3053536,JASPER WARDEN,,24,,,2.5,,,,89.27,,2024,0,,2024-06-23 21:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.21,,21,2024-06-24T04:00:00
-118.02972222222222,52.92638888888889,11.3,19,,2024,,57,,8,23,3053536,JASPER WARDEN,,24,,,3.2,,,,89.33,,2024,0,,2024-06-23 22:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.22,,22,2024-06-24T05:00:00
-118.02972222222222,52.92638888888889,10.4,20,,2024,,59,,5,23,3053536,JASPER WARDEN,,24,,,2.7,,,,89.37,,2024,0,,2024-06-23 23:00:00,ND,AB,,NA,6,6,3053536.2024.6.23.23,,23,2024-06-24T06:00:00
-118.02972222222222,52.92638888888889,8.1,18,,2024,,69,,5,24,3053536,JASPER WARDEN,,24,,,2.7,,,,89.38,,2024,0,,2024-06-24 00:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.0,,0,2024-06-24T07:00:00
-118.02972222222222,52.92638888888889,5.9,18,,2024,,74,,5,24,3053536,JASPER WARDEN,,24,,,1.6,,,,89.4,,2024,0,,2024-06-24 01:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.1,,1,2024-06-24T08:00:00
-118.02972222222222,52.92638888888889,3.8,17,,2024,,81,,4,24,3053536,JASPER WARDEN,,24,,,0.8,,,,89.43,,2024,0,,2024-06-24 02:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.2,,2,2024-06-24T09:00:00
-118.02972222222222,52.92638888888889,3.8,22,,2024,,85,,4,24,3053536,JASPER WARDEN,,24,,,1.6,,,,89.46,,2024,0,,2024-06-24 03:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.3,,3,2024-06-24T10:00:00
-118.02972222222222,52.92638888888889,5.0,20,,2024,,81,,6,24,3053536,JASPER WARDEN,,24,,,2.0,,,,89.47,,2024,0,,2024-06-24 04:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.4,,4,2024-06-24T11:00:00
-118.02972222222222,52.92638888888889,4.4,20,,2024,,83,,6,24,3053536,JASPER WARDEN,,24,,,1.8,,,,89.51,,2024,0,,2024-06-24 05:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.5,,5,2024-06-24T12:00:00
-118.02972222222222,52.92638888888889,6.1,24,,2024,,83,,4,24,3053536,JASPER WARDEN,,24,,,3.3,,,,89.54,,2024,0,,2024-06-24 06:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.6,,6,2024-06-24T13:00:00
-118.02972222222222,52.92638888888889,8.1,19,,2024,,73,,3,24,3053536,JASPER WARDEN,,24,,,3.6,,,,89.53,,2024,0,,2024-06-24 07:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.7,,7,2024-06-24T14:00:00
-118.02972222222222,52.92638888888889,11.3,18,,2024,,61,,5,24,3053536,JASPER WARDEN,,24,,,4.1,,,,89.53,,2024,0,,2024-06-24 08:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.8,,8,2024-06-24T15:00:00
-118.02972222222222,52.92638888888889,13.9,24,,2024,,46,,5,24,3053536,JASPER WARDEN,,24,,,2.6,,,,89.52,,2024,0,,2024-06-24 09:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.9,,9,2024-06-24T16:00:00
-118.02972222222222,52.92638888888889,15.8,26,,2024,,38,,7,24,3053536,JASPER WARDEN,,24,,,1.7,,,,89.53,,2024,0,,2024-06-24 10:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.10,,10,2024-06-24T17:00:00
-118.02972222222222,52.92638888888889,17.4,26,,2024,,33,,9,24,3053536,JASPER WARDEN,,24,,,1.0,,,,89.49,,2024,0,,2024-06-24 11:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.11,,11,2024-06-24T18:00:00
-118.02972222222222,52.92638888888889,16.8,28,,2024,,36,,12,24,3053536,JASPER WARDEN,,24,,,1.7,,,,89.53,,2024,0,,2024-06-24 12:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.12,,12,2024-06-24T19:00:00
-118.02972222222222,52.92638888888889,16.2,26,,2024,,36,,9,24,3053536,JASPER WARDEN,,24,,,1.2,,,,89.58,,2024,0,,2024-06-24 13:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.13,,13,2024-06-24T20:00:00
-118.02972222222222,52.92638888888889,19.3,23,,2024,,27,,16,24,3053536,JASPER WARDEN,,24,,,-0.1,,,,89.53,,2024,0,,2024-06-24 14:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.14,,14,2024-06-24T21:00:00
-118.02972222222222,52.92638888888889,18.1,27,,2024,,26,,10,24,3053536,JASPER WARDEN,,24,,,-1.7,,,,89.53,,2024,0,,2024-06-24 15:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.15,,15,2024-06-24T22:00:00
-118.02972222222222,52.92638888888889,19.0,25,,2024,,26,,17,24,3053536,JASPER WARDEN,,24,,,-0.9,,,,89.54,,2024,0,,2024-06-24 16:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.16,,16,2024-06-24T23:00:00
-118.02972222222222,52.92638888888889,19.1,24,,2024,,24,,12,24,3053536,JASPER WARDEN,,25,,,-1.8,,,,89.55,,2024,0,,2024-06-24 17:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.17,,17,2024-06-25T00:00:00
-118.02972222222222,52.92638888888889,19.6,25,,2024,,26,,10,24,3053536,JASPER WARDEN,,25,,,-0.5,,,,89.58,,2024,0,,2024-06-24 18:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.18,,18,2024-06-25T01:00:00
-118.02972222222222,52.92638888888889,18.8,23,,2024,,27,,14,24,3053536,JASPER WARDEN,,25,,,-0.4,,,,89.62,,2024,0,,2024-06-24 19:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.19,,19,2024-06-25T02:00:00
-118.02972222222222,52.92638888888889,16.9,26,,2024,,31,,8,24,3053536,JASPER WARDEN,,25,,,-0.3,,,,89.66,,2024,0,,2024-06-24 20:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.20,,20,2024-06-25T03:00:00
-118.02972222222222,52.92638888888889,15.5,26,,2024,,36,,8,24,3053536,JASPER WARDEN,,25,,,0.4,,,,89.75,,2024,0,,2024-06-24 21:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.21,,21,2024-06-25T04:00:00
-118.02972222222222,52.92638888888889,13.9,23,,2024,,43,,18,24,3053536,JASPER WARDEN,,25,,,1.4,,,,89.83,,2024,0,,2024-06-24 22:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.22,,22,2024-06-25T05:00:00
-118.02972222222222,52.92638888888889,12.1,19,,2024,,49,,6,24,3053536,JASPER WARDEN,,25,,,1.6,,,,89.9,,2024,0,,2024-06-24 23:00:00,ND,AB,,NA,6,6,3053536.2024.6.24.23,,23,2024-06-25T06:00:00
-118.02972222222222,52.92638888888889,11.2,17,,2024,,51,,9,25,3053536,JASPER WARDEN,,25,,,1.5,,,,89.94,,2024,0,,2024-06-25 00:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.0,,0,2024-06-25T07:00:00
-118.02972222222222,52.92638888888889,10.8,18,,2024,,53,,7,25,3053536,JASPER WARDEN,,25,,,1.6,,,,90.0,,2024,0,,2024-06-25 01:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.1,,1,2024-06-25T08:00:00
-118.02972222222222,52.92638888888889,10.8,18,,2024,,54,,13,25,3053536,JASPER WARDEN,,25,,,1.9,,,,90.04,,2024,0,,2024-06-25 02:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.2,,2,2024-06-25T09:00:00
-118.02972222222222,52.92638888888889,10.1,18,,2024,,55,,8,25,3053536,JASPER WARDEN,,25,,,1.6,,,,90.07,,2024,0,,2024-06-25 03:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.3,,3,2024-06-25T10:00:00
-118.02972222222222,52.92638888888889,9.5,19,,2024,,58,,6,25,3053536,JASPER WARDEN,,25,,,1.7,,,,90.12,,2024,0,,2024-06-25 04:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.4,,4,2024-06-25T11:00:00
-118.02972222222222,52.92638888888889,8.8,33,,2024,,62,,3,25,3053536,JASPER WARDEN,,25,,,1.9,,,,90.19,,2024,0,,2024-06-25 05:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.5,,5,2024-06-25T12:00:00
-118.02972222222222,52.92638888888889,8.8,22,,2024,,63,,6,25,3053536,JASPER WARDEN,,25,,,2.1,,,,90.25,,2024,0,,2024-06-25 06:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.6,,6,2024-06-25T13:00:00
-118.02972222222222,52.92638888888889,9.6,23,,2024,,63,,4,25,3053536,JASPER WARDEN,,25,,,2.8,,,,90.29,,2024,0,,2024-06-25 07:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.7,,7,2024-06-25T14:00:00
-118.02972222222222,52.92638888888889,11.1,22,,2024,,59,,3,25,3053536,JASPER WARDEN,,25,,,3.4,,,,90.32,,2024,0,,2024-06-25 08:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.8,,8,2024-06-25T15:00:00
-118.02972222222222,52.92638888888889,12.6,30,,2024,,53,,5,25,3053536,JASPER WARDEN,,25,,,3.3,,,,90.32,,2024,0,,2024-06-25 09:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.9,,9,2024-06-25T16:00:00
-118.02972222222222,52.92638888888889,14.6,28,,2024,,44,,3,25,3053536,JASPER WARDEN,,25,,,2.7,,,,90.32,,2024,0,,2024-06-25 10:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.10,,10,2024-06-25T17:00:00
-118.02972222222222,52.92638888888889,16.2,9,,2024,,41,,5,25,3053536,JASPER WARDEN,,25,,,2.9,,,,90.29,,2024,0,,2024-06-25 11:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.11,,11,2024-06-25T18:00:00
-118.02972222222222,52.92638888888889,17.5,22,,2024,,36,,4,25,3053536,JASPER WARDEN,,25,,,2.1,,,,90.25,,2024,0,,2024-06-25 12:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.12,,12,2024-06-25T19:00:00
-118.02972222222222,52.92638888888889,19.3,29,,2024,,33,,7,25,3053536,JASPER WARDEN,,25,,,2.5,,,,90.22,,2024,0,,2024-06-25 13:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.13,,13,2024-06-25T20:00:00
-118.02972222222222,52.92638888888889,20.6,24,,2024,,32,,8,25,3053536,JASPER WARDEN,,25,,,3.3,,,,90.15,,2024,0,,2024-06-25 14:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.14,,14,2024-06-25T21:00:00
-118.02972222222222,52.92638888888889,22.0,14,,2024,,27,,7,25,3053536,JASPER WARDEN,,25,,,1.9,,,,90.08,,2024,0,,2024-06-25 15:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.15,,15,2024-06-25T22:00:00
-118.02972222222222,52.92638888888889,22.2,36,,2024,,29,,9,25,3053536,JASPER WARDEN,,25,,,3.1,,,,90.02,,2024,0,,2024-06-25 16:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.16,,16,2024-06-25T23:00:00
-118.02972222222222,52.92638888888889,22.7,33,,2024,,25,,8,25,3053536,JASPER WARDEN,,26,,,1.8,,,,89.97,,2024,0,,2024-06-25 17:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.17,,17,2024-06-26T00:00:00
-118.02972222222222,52.92638888888889,22.5,2,,2024,,29,,12,25,3053536,JASPER WARDEN,,26,,,3.5,,,,89.93,,2024,0,,2024-06-25 18:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.18,,18,2024-06-26T01:00:00
-118.02972222222222,52.92638888888889,21.0,2,,2024,,35,,11,25,3053536,JASPER WARDEN,,26,,,4.8,,,,89.93,,2024,0,,2024-06-25 19:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.19,,19,2024-06-26T02:00:00
-118.02972222222222,52.92638888888889,19.5,4,,2024,,40,,9,25,3053536,JASPER WARDEN,,26,,,5.6,,,,89.93,,2024,0,,2024-06-25 20:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.20,,20,2024-06-26T03:00:00
-118.02972222222222,52.92638888888889,16.9,6,,2024,,50,,7,25,3053536,JASPER WARDEN,,26,,,6.3,,,,89.97,,2024,0,,2024-06-25 21:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.21,,21,2024-06-26T04:00:00
-118.02972222222222,52.92638888888889,16.1,7,,2024,,55,,8,25,3053536,JASPER WARDEN,,26,,,7.0,,,,89.98,,2024,0,,2024-06-25 22:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.22,,22,2024-06-26T05:00:00
-118.02972222222222,52.92638888888889,14.2,8,,2024,,61,,5,25,3053536,JASPER WARDEN,,26,,,6.7,,,,90.0,,2024,0,,2024-06-25 23:00:00,ND,AB,,NA,6,6,3053536.2024.6.25.23,,23,2024-06-26T06:00:00
