LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
1/27/2017,,,0,20,,,0,,,16,3.2,-2,-7.2,1,14.4,B,2017,1,27
1/28/2017,18,41,0,14.6,,,0,,,16,8.9,3.4,-2.2,1,14.6,B,2017,1,28
1/29/2017,,,0,14.9,,,1.2,,,16,6.4,3.1,-0.3,1,14.7,B,2017,1,29
1/30/2017,19,39,0,23.1,,,1,,,18,0.8,-5.1,-10.9,1,14.2,B,2017,1,30
1/31/2017,,,0,28.6,,,0.5,,,18,-6.1,-10.6,-15.1,1,13.6,B,2017,1,31
2/1/2017,,,0,30.9,,,0,,,15,-4.1,-12.9,-21.6,1,13.3,B,2017,2,1
2/2/2017,,,0,35.9,,,0,,,17,-8.1,-17.9,-27.6,1,13.1,B,2017,2,2
2/3/2017,32,50,0,35.6,,,0,,,17,-10.6,-17.6,-24.5,1,12.5,B,2017,2,3
2/4/2017,34,39,0,33.3,,,0.9,,,17,-14.1,-15.3,-16.4,1,11.9,B,2017,2,4
2/5/2017,33,43,0,34.5,,,0.2,,,19,-14,-16.5,-19,1,11.3,B,2017,2,5
2/6/2017,33,48,0,38.2,,,0,,,18,-18.7,-20.2,-21.7,1,10.9,B,2017,2,6
2/7/2017,,,0,41.3,,,1.1,,,18,-14.4,-23.3,-32.1,1,10.9,B,2017,2,7
2/8/2017,,,0,39.7,,,0.2,,,18,-9.8,-21.7,-33.5,1,11,B,2017,2,8
2/9/2017,,,0,31,,,7.5,,,18,-5.1,-13,-20.9,1,11.1,B,2017,2,9
2/10/2017,,,0,19.7,,,1.6,,,27,4,-1.7,-7.4,1,11.1,B,2017,2,10
2/11/2017,21,35,0,21.5,,,1.3,,,28,2.2,-3.5,-9.2,1,11.1,B,2017,2,11
2/12/2017,19,37,0,17,,,0,,,27,6.9,1,-5,1,11.1,B,2017,2,12
2/13/2017,,,0,16.4,,,0,,,26,6.9,1.6,-3.8,1,11.4,B,2017,2,13
2/14/2017,,,0,16.8,,,0,,,24,12.2,1.2,-9.9,1,11.9,B,2017,2,14
2/15/2017,19,32,0,11.8,,,0,,,23,10.3,6.2,2,1,12,B,2017,2,15
2/16/2017,,,0,13.4,,,0.9,,,17,8.2,4.6,1,1,11.5,B,2017,2,16
2/17/2017,,,0,15.8,,,0,,,14,7.3,2.2,-2.9,1,10.7,B,2017,2,17
2/18/2017,,,0,21.5,,,0.2,,,14,2.4,-3.5,-9.4,1,10.4,B,2017,2,18
2/19/2017,,,0,21.8,,,0,,,14,2.1,-3.8,-9.6,1,10.2,B,2017,2,19
2/20/2017,,,0,20.5,,,0,,,14,4.9,-2.5,-9.9,1,10.1,B,2017,2,20
2/21/2017,,,0,19.2,,,0,,,14,5.2,-1.2,-7.5,1,10.7,B,2017,2,21
2/22/2017,,,0,23.5,,,0,,,14,0.9,-5.5,-11.9,1,11.2,B,2017,2,22
2/23/2017,,,0,23.8,,,0,,,14,-1.3,-5.8,-10.2,1,11.2,B,2017,2,23
2/24/2017,36,33,0,27.6,,,0.8,,,13,-4.8,-9.6,-14.4,1,11,B,2017,2,24
2/25/2017,,,0,27.4,,,0,,,14,-3.4,-9.4,-15.3,1,11.2,B,2017,2,25
2/26/2017,,,0,28.3,,,0.7,,,15,-5.6,-10.3,-15,1,11.4,B,2017,2,26
2/27/2017,,,0,29.7,,,0,,,15,-4.1,-11.7,-19.3,1,11.4,B,2017,2,27
2/28/2017,,,0,28.3,,,0,,,15,-2.9,-10.3,-17.7,1,11.3,B,2017,2,28
3/1/2017,19,32,0,23.3,,,0,,,15,0.5,-5.3,-11,1,11.5,B,2017,3,1
3/2/2017,,,0,22.5,,,0.2,,,15,3.4,-4.5,-12.4,1,11.8,B,2017,3,2
3/3/2017,33,48,0,18.9,,,7.8,,,15,3,-0.9,-4.8,1,11.7,B,2017,3,3
3/4/2017,36,43,0,28.5,,,7.6,,,26,-4.6,-10.5,-16.4,1,11.3,B,2017,3,4
3/5/2017,,,0,34.9,,,0.5,,,28,-7.2,-16.9,-26.6,1,11,B,2017,3,5
3/6/2017,,,0,32.1,,,0.85,,,,-7.1,-14.1,-20.45,1,11.5,B,2017,3,6
3/7/2017,1,33,0,29.3,,,1.2,,,28,-8.3,-11.3,-14.3,1,11.4,B,2017,3,7
3/8/2017,33,41,0,32,,,0.4,,,28,-11.8,-14,-16.2,1,11.8,B,2017,3,8
3/9/2017,36,41,0,36.2,,,0,,,27,-12.2,-18.2,-24.2,1,11.9,B,2017,3,9
3/10/2017,35,37,0,33.5,,,1.3,,,28,-12.7,-15.5,-18.2,1,11.7,B,2017,3,10
3/11/2017,2,37,0,32.3,,,1.6,,,29,-10.8,-14.3,-17.8,1,11.5,B,2017,3,11
3/12/2017,,,0,25.2,,,1.2,,,29,1.5,-7.2,-15.8,1,11.9,B,2017,3,12
3/13/2017,,,0,15.8,,,0,,,30,10.1,2.2,-5.8,1,12.3,,2017,3,13
3/14/2017,19,32,0,16.1,,,0.5,,,24,8.3,1.9,-4.6,1,12.3,,2017,3,14
3/15/2017,,,0,13.9,,,0.2,,,21,8.2,4.1,0,1,12.1,,2017,3,15
3/16/2017,19,32,0,16.4,,,7.3,,,21,6.8,1.6,-3.7,1,12.4,,2017,3,16
3/17/2017,20,33,0,18.8,,,0,,,20,5.8,-0.8,-7.3,1,12.1,,2017,3,17
3/18/2017,21,43,0,16.9,,,8.9,,,20,4.3,1.1,-2.1,1,11.8,,2017,3,18
3/19/2017,,,0,21.1,,,0.2,,,25,1.4,-3.1,-7.6,1,11.6,,2017,3,19
3/20/2017,,,0,23.1,,,0,,,,4.2,-5.1,-14.3,1,11.3,B,2017,3,20
3/21/2017,,,0,18.8,,,0,,,,7.2,-0.8,-8.8,1,11.2,,2017,3,21
3/22/2017,,,0,13.8,,,0.3,,,21,11.5,4.2,-3.1,1,11.6,,2017,3,22
3/23/2017,20,35,0,16.3,,,0.2,,,20,6.8,1.7,-3.5,1,11.8,,2017,3,23
3/24/2017,20,32,0,16.9,,,0,,,18,8.1,1.1,-6,1,11.5,,2017,3,24
3/25/2017,,,0,16.3,,,0,,,,8.5,1.7,-5.1,1,11.5,,2017,3,25
3/26/2017,,,0,16,,,0,,,,8.4,2,-4.5,1,11.6,,2017,3,26
3/27/2017,,,0,15.5,,,0,,,14,9.4,2.5,-4.4,1,11.5,,2017,3,27
3/28/2017,16,39,0,14.6,,,0,,,12,9.5,3.4,-2.8,1,11.8,,2017,3,28
3/29/2017,,,0,15.3,,,0,,,7,8.7,2.7,-3.3,1,11.9,,2017,3,29
3/30/2017,,,0,15.7,,,6.4,,,8,6.6,2.3,-2.1,1,12.1,,2017,3,30
3/31/2017,,,0,12.7,,,0.4,,,14,12,5.3,-1.4,1,12.5,,2017,3,31
4/1/2017,30,35,0,13.3,,,2.2,,,14,8.7,4.7,0.7,1,13,,2017,4,1
4/2/2017,21,39,0,15.6,,,1.3,,,2,6.7,2.4,-1.9,1,13.2,,2017,4,2
4/3/2017,,,0,16.8,,,0.2,,,,7.1,1.2,-4.7,1,12.7,,2017,4,3
4/4/2017,20,32,0,17.8,,,0,,,,10.1,0.2,-9.8,1,11.8,,2017,4,4
4/5/2017,16,37,0,12,,,0,,,8,14.1,6,-2.2,1,12.3,,2017,4,5
4/6/2017,,,0,12.8,,,0,,,2,11.1,5.2,-0.8,1,13,,2017,4,6
4/7/2017,,,0,17.7,,,1.7,,,1,4.5,0.3,-4,1,13.8,,2017,4,7
4/8/2017,,,0,13.6,,,0,,,,10.6,4.4,-1.8,1,13.7,,2017,4,8
4/9/2017,,,0,14.1,,,0,,,2,11,3.9,-3.2,1,14.3,,2017,4,9
4/10/2017,,,0,13.5,,,0,,,1,11.4,4.5,-2.4,1,13.9,,2017,4,10
4/11/2017,,,0,14.8,,,0.2,,,,10,3.2,-3.7,1,13.5,,2017,4,11
4/12/2017,35,46,0,15.4,,,0,,,0,6.3,2.6,-1.2,1,13.5,,2017,4,12
4/13/2017,34,50,0,14.5,,,0,,,2,7.2,3.5,-0.2,1,13.2,,2017,4,13
4/14/2017,21,33,0,13,,,2.6,,,,10.8,5,-0.9,1,14,,2017,4,14
4/15/2017,,,0,15.2,,,0.2,,,6,7.5,2.8,-1.9,1,14.4,,2017,4,15
4/16/2017,,,0,13.8,,,0.8,,,,12.3,4.2,-3.9,1,13.5,,2017,4,16
4/17/2017,,,0,14,,,0,,,1,9.6,4,-1.6,1,13.8,,2017,4,17
4/18/2017,,,0,15.8,,,6,,,2,6.4,2.2,-2,1,14.1,,2017,4,18
4/19/2017,17,32,0,12.4,,,0.9,,,4,12,5.6,-0.9,1,15.2,,2017,4,19
4/20/2017,,,0,13.1,,,0,,,3,13,4.9,-3.2,1,15.7,,2017,4,20
4/21/2017,,,0,11,,,2.5,,,4,15.3,7,-1.3,1,16.4,,2017,4,21
4/22/2017,33,59,0,16.8,,,0.5,,,,8.3,1.2,-6,1,18.3,,2017,4,22
4/23/2017,33,33,0,13.3,,,0.8,,,,13.2,4.7,-3.8,1,18.1,,2017,4,23
4/24/2017,35,41,0,15.2,,,0,,,,5.6,2.8,0,1,18,,2017,4,24
4/25/2017,,,0,15.5,,,0,,,1,8.3,2.5,-3.3,1,16.9,,2017,4,25
4/26/2017,,,0,15.6,,,0.3,,,,13.5,2.4,-8.8,1,16,,2017,4,26
4/27/2017,,,0,14.5,,,2.2,,,5,9.5,3.5,-2.5,1,15.7,,2017,4,27
4/28/2017,,,0,13.1,,,2.1,,,,10.3,4.9,-0.5,1,16.5,,2017,4,28
4/29/2017,20,32,0,13.7,,,0.7,,,,12.2,4.3,-3.7,1,16.8,,2017,4,29
4/30/2017,33,37,0,11.7,,,0,,,,11.6,6.3,0.9,1,16.6,,2017,4,30
5/1/2017,,,0,13.5,,,0,,,,11.8,4.5,-2.8,1,17.2,,2017,5,1
5/2/2017,18,32,0,12.1,,,0.3,,,,13.9,5.9,-2.2,1,17.4,,2017,5,2
5/3/2017,,,0,8.1,,,0,,,,16.2,9.9,3.5,1,18.3,,2017,5,3
5/4/2017,16,35,0,3.2,,,0.2,,,,23.8,14.8,5.7,1,21.4,,2017,5,4
5/5/2017,,,0,6.1,,,0.7,,,,20.6,11.9,3.2,1,32.6,,2017,5,5
5/6/2017,,,0,9.5,,,0.2,,,,12.8,8.5,4.1,1,57.5,,2017,5,6
5/7/2017,23,33,0,12.4,,,0,,,,13.6,5.6,-2.4,1,67.7,,2017,5,7
5/8/2017,,,0,13.1,,,0,,,,15.1,4.9,-5.4,1,62.1,,2017,5,8
5/9/2017,,,0,7.2,,,0.3,,,,18.2,10.8,3.3,1,52,,2017,5,9
5/10/2017,,,0,6.6,,,0.2,,,,20.5,11.4,2.2,1,51.8,,2017,5,10
5/11/2017,23,57,0,5.7,,,1.6,,,,21.6,12.3,3,1,59,,2017,5,11
5/12/2017,28,32,0,8,,,2.3,,,,15.8,10,4.2,1,82.6,,2017,5,12
5/13/2017,,,0,12.2,,,4.3,,,,9.6,5.8,1.9,1,94.1,,2017,5,13
5/14/2017,,,0,12.9,,,1.7,,,,12.1,5.1,-1.9,1,78.5,,2017,5,14
5/15/2017,19,35,0,11.6,,,0.4,,,,14,6.4,-1.2,1,65.8,,2017,5,15
5/16/2017,33,46,0,10.7,,,0.2,,,,13.75,7.3,-3.9,1,57.5,,2017,5,16
5/17/2017,,,0,9.8,,,0,,,,13.5,8.2,2.8,1,52.2,,2017,5,17
5/18/2017,19,32,0,10.3,,,0,,,,16.8,7.7,-1.5,1,49.1,,2017,5,18
5/19/2017,15,32,0,8.1,,,0,,,,17.6,9.9,2.1,1,51.1,,2017,5,19
5/20/2017,,,0,8.4,,,0,,,,21.4,9.6,-2.2,1,57.3,,2017,5,20
5/21/2017,22,32,0,6.8,,,0,,,,24.3,11.2,-1.9,1,72.2,,2017,5,21
5/22/2017,,,0,5,,,0,,,,25.6,13,0.3,1,100,,2017,5,22
5/23/2017,18,41,0,3.3,,,0,,,,26.3,14.7,3,1,144,,2017,5,23
5/24/2017,18,41,0,12.6,,,28.6,,,,10.5,5.4,0.3,1,232,,2017,5,24
5/25/2017,31,35,0,9.3,,,3.9,,,,16.2,8.7,1.1,1,197,,2017,5,25
5/26/2017,,,0,7.7,,,0,,,,22.3,10.3,-1.8,1,161,,2017,5,26
5/27/2017,,,0,4.3,,,0,,,,25.5,13.7,1.8,1,159,,2017,5,27
5/28/2017,,,0,3.6,,,0,,,,26.6,14.4,2.1,1,210,,2017,5,28
5/29/2017,,,0,3.1,,,0.5,,,,27,14.9,2.7,1,263,,2017,5,29
5/30/2017,,,0,1.4,,,0,,,,28.8,16.6,4.3,1,330,,2017,5,30
5/31/2017,21,33,0,1.2,,,0,,,,22.7,16.8,10.9,1,407,,2017,5,31
6/1/2017,,,0,2.6,,,0,,,,23,15.4,7.8,1,408,,2017,6,1
6/2/2017,20,33,0,4.2,,,0,,,,18.6,13.8,8.9,1,420,,2017,6,2
6/3/2017,21,41,0,6.4,,,0,,,,22.3,11.6,0.9,1,368,,2017,6,3
6/4/2017,,,0,8.6,,,6.1,,,,16.8,9.4,2,1,326,,2017,6,4
6/5/2017,,,0,5,,,0,,,,21.7,13,4.3,1,307,,2017,6,5
6/6/2017,,,0,5.3,,,0,,,,24.9,12.7,0.4,1,289,,2017,6,6
6/7/2017,,,0,3,,,0,,,,27.1,15,2.9,1,292,,2017,6,7
6/8/2017,17,33,0,4.4,,,2.7,,,,22.7,13.6,4.5,1,320,,2017,6,8
6/9/2017,21,37,0,8.7,,,9.4,,,,13,9.3,5.5,1,402,,2017,6,9
6/10/2017,,,0,11,,,20.9,,,,11.7,7,2.2,1,394,,2017,6,10
6/11/2017,,,0,8.4,,,1.3,,,,13,9.6,6.1,1,303,,2017,6,11
6/12/2017,,,0,3.9,,,0,,,,23.9,14.1,4.2,1,259,,2017,6,12
6/13/2017,30,35,0,4.9,,,0,,,,20.9,13.1,5.2,1,286,,2017,6,13
6/14/2017,,,0,4.8,,,0,,,,18.8,13.2,7.6,1,287,,2017,6,14
6/15/2017,,,0,5.3,,,0,,,,21,12.7,4.3,1,281,,2017,6,15
6/16/2017,19,32,0,6,,,0.8,,,,18.1,12,5.8,1,261,,2017,6,16
6/17/2017,23,35,0,8.2,,,0,,,,18,9.8,1.5,1,261,,2017,6,17
6/18/2017,,,0,5.5,,,0,,,,20.2,12.5,4.8,1,225,,2017,6,18
6/19/2017,,,0,6.1,,,0,,,,19.5,11.9,4.2,1,204,,2017,6,19
6/20/2017,20,41,0,4.2,,,5.1,,,,21.3,13.8,6.3,1,211,,2017,6,20
6/21/2017,20,43,0,7.7,,,0,,,,15.2,10.3,5.4,1,279,,2017,6,21
6/22/2017,,,0,5.4,,,0,,,,18.8,12.6,6.4,1,223,,2017,6,22
6/23/2017,,,0,5.8,,,0,,,,22.6,12.2,1.7,1,186,,2017,6,23
6/24/2017,,,0,3.3,,,0,,,,24.9,14.7,4.5,1,180,,2017,6,24
6/25/2017,18,32,0,0.9,,,0,,,,29.9,17.1,4.3,1,197,,2017,6,25
6/26/2017,23,41,0.4,0,,,2.2,,,,28.7,18.4,8.1,1,264,,2017,6,26
6/27/2017,,,0,6.4,,,0.2,,,,18.2,11.6,4.9,1,332,,2017,6,27
6/28/2017,,,0,6.9,,,9.2,,,,13.4,11.1,8.7,1,277,,2017,6,28
6/29/2017,,,0,1.3,,,0.2,,,,24.8,16.7,8.6,1,247,,2017,6,29
6/30/2017,,,2.3,0,,,0,,,,28.9,20.3,11.7,1,255,,2017,6,30
7/1/2017,28,33,1.6,0,,,2.6,,,,27.4,19.6,11.7,1,303,,2017,7,1
7/2/2017,19,32,0,0.4,,,0,,,,29,17.6,6.2,1,326,,2017,7,2
7/3/2017,31,43,0,2.4,,,0.2,,,,21.5,15.6,9.7,1,335,,2017,7,3
7/4/2017,,,0,3.5,,,0,,,,25.6,14.5,3.4,1,297,,2017,7,4
7/5/2017,,,0,1.7,,,0,,,,29.3,16.3,3.2,1,270,,2017,7,5
7/6/2017,,,0,0.1,,,0,,,,31.8,17.9,4,1,264,,2017,7,6
7/7/2017,21,43,3.1,0,,,0.2,,,,33.5,21.1,8.6,1,275,,2017,7,7
7/8/2017,,,0.7,0,,,0,,,,30.7,18.7,6.6,1,297,,2017,7,8
7/9/2017,17,33,0,1.1,,,0,,,,28.9,16.9,4.8,1,290,,2017,7,9
7/10/2017,1,33,0,1.3,,,0.3,,,,24.5,16.7,8.9,1,271,,2017,7,10
7/11/2017,34,33,0,2,,,0,,,,20.9,16,11,1,259,,2017,7,11
7/12/2017,19,32,0,1.2,,,0,,,,27.1,16.8,6.4,1,237,,2017,7,12
7/13/2017,19,41,0,0.4,,,0.5,,,,27.6,17.6,7.6,1,230,,2017,7,13
7/14/2017,22,41,0,0.4,,,0,,,,30.2,17.6,4.9,1,234,,2017,7,14
7/15/2017,17,46,0.3,0,,,0,,,,31.1,18.3,5.4,1,238,,2017,7,15
7/16/2017,22,41,0,3.2,,,0,,,,21,14.8,8.5,1,251,,2017,7,16
7/17/2017,,,0,4.1,,,0,,,,20.6,13.9,7.2,1,201,,2017,7,17
7/18/2017,,,0,6.2,,,0.2,,,,24.2,11.8,-0.7,1,167,,2017,7,18
7/19/2017,,,0,3.8,,,0,,,,26.6,14.2,1.8,1,154,,2017,7,19
7/20/2017,,,0,2.3,,,2.3,,,,22.1,15.7,9.2,1,172,,2017,7,20
7/21/2017,,,0,2.9,,,0.2,,,,21.1,15.1,9,1,186,,2017,7,21
7/22/2017,,,0,1.8,,,0,,,,21.1,16.2,11.2,1,161,,2017,7,22
7/23/2017,28,37,0,1.2,,,0.2,,,,23.5,16.8,10,1,178,,2017,7,23
7/24/2017,,,0,2.7,,,0,,,,20.7,15.3,9.9,1,212,,2017,7,24
7/25/2017,,,0,1.9,,,0,,,,27.5,16.1,4.6,1,170,,2017,7,25
7/26/2017,16,33,0,1.2,,,0,,,,30.5,16.8,3,1,163,,2017,7,26
7/27/2017,21,32,0.6,0,,,0.3,,,,29.2,18.6,8,1,175,,2017,7,27
7/28/2017,,,0,2.5,,,0.2,,,,27,15.5,3.9,1,193,,2017,7,28
7/29/2017,,,0.3,0,,,0,,,,31.4,18.3,5.1,1,187,,2017,7,29
7/30/2017,,,0,0.2,,,0,,,,26.6,17.8,9,1,193,,2017,7,30
7/31/2017,35,35,0.2,0,,,0,,,,27.7,18.2,8.6,1,188,,2017,7,31
8/1/2017,32,41,0,4,,,0,,,,22,14,6,1,184,,2017,8,1
8/2/2017,,,0,2,,,0,,,,29.3,16,2.7,1,175,,2017,8,2
8/3/2017,30,59,0.2,0,,,0.6,,,,32.5,18.2,3.8,1,171,,2017,8,3
8/4/2017,,,0,4.5,,,2.4,,,,20.8,13.5,6.2,1,183,,2017,8,4
8/5/2017,,,0,2.6,,,0,,,,26.4,15.4,4.4,1,168,,2017,8,5
8/6/2017,32,43,0,1.1,,,0,,,,29.7,16.9,4.1,1,164,,2017,8,6
8/7/2017,31,50,0.8,0,,,0,,,,26.5,18.8,11,1,168,,2017,8,7
8/8/2017,32,39,0,0.3,,,0.2,,,,29.3,17.7,6,1,175,,2017,8,8
8/9/2017,30,33,0,0,,,0,,,,30,18,6,1,174,,2017,8,9
8/10/2017,3,33,0.4,0,,,0,,,,31,18.4,5.7,1,176,,2017,8,10
8/11/2017,,,2.1,0,,,0,,,,33.7,20.1,6.5,1,182,,2017,8,11
8/12/2017,,,0,1.1,,,0,,,,28.1,16.9,5.7,1,186,,2017,8,12
8/13/2017,,,0,4.1,,,2.3,,,,19.3,13.9,8.4,1,193,,2017,8,13
8/14/2017,20,33,0,4.9,,,0.2,,,,17.4,13.1,8.7,1,196,,2017,8,14
8/15/2017,,,0,6.5,,,0,,,,20.1,11.5,2.9,1,148,,2017,8,15
8/16/2017,,,0,4.7,,,0,,,,21.4,13.3,5.2,1,130,,2017,8,16
8/17/2017,,,0,2.1,,,0,,,,24.7,15.9,7,1,128,,2017,8,17
8/18/2017,21,43,0,2.1,,,5.5,,,,25.4,15.9,6.3,1,136,,2017,8,18
8/19/2017,21,41,0,6.1,,,0,,,,18.9,11.9,4.8,1,170,,2017,8,19
8/20/2017,,,0,6.1,,,0,,,,16.3,11.9,7.4,1,129,,2017,8,20
8/21/2017,,,0,3.8,,,0,,,,18.7,14.2,9.7,1,108,,2017,8,21
8/22/2017,,,1.7,0,,,0,,,,28.7,19.7,10.7,1,110,,2017,8,22
8/23/2017,,,0.1,0,,,0,,,,29,18.1,7.1,1,141,,2017,8,23
8/24/2017,26,56,0,3.3,,,0,,,,24.8,14.7,4.5,1,164,,2017,8,24
8/25/2017,,,0,7.1,,,0,,,,20.5,10.9,1.3,1,147,,2017,8,25
8/26/2017,,,0,4.5,,,0,,,,26.3,13.5,0.7,1,113,,2017,8,26
8/27/2017,,,0,0.4,,,0,,,,29.7,17.6,5.5,1,117,,2017,8,27
8/28/2017,,,0.3,0,,,0,,,,31.6,18.3,5,1,140,,2017,8,28
8/29/2017,,,0,0.4,,,0,,,,28.8,17.6,6.3,1,156,,2017,8,29
8/30/2017,21,35,0,0.2,,,0,,,,31.4,17.8,4.1,1,163,,2017,8,30
8/31/2017,35,32,0,3.8,,,0,,,,24.5,14.2,3.9,1,159,,2017,8,31
9/1/2017,,,0,2.6,,,0,,,,21.3,15.4,9.5,1,132,,2017,9,1
9/2/2017,1,41,2.6,0,,,1.1,,,,28.9,20.6,12.2,1,123,,2017,9,2
9/3/2017,,,0,4.5,,,0.2,,,,20.6,13.5,6.4,1,166,,2017,9,3
9/4/2017,,,0,4.5,,,0,,,,25.9,13.5,1.1,1,156,,2017,9,4
9/5/2017,,,0,1.7,,,0,,,,31.9,16.3,0.6,1,134,,2017,9,5
9/6/2017,,,0,1.4,,,0,,,,30.9,16.6,2.3,1,132,,2017,9,6
9/7/2017,,,0,1,,,0.2,,,,29.2,17,4.7,1,139,,2017,9,7
9/8/2017,,,0,6.8,,,9.5,,,,14.9,11.2,7.4,1,165,,2017,9,8
9/9/2017,,,0,6.2,,,9.2,,,,15.6,11.8,7.9,1,191,,2017,9,9
9/10/2017,,,0,6.6,,,0.2,,,,16.7,11.4,6,1,222,,2017,9,10
9/11/2017,21,37,0,3.1,,,0,,,,24,14.9,5.8,1,150,,2017,9,11
9/12/2017,34,32,0,5.7,,,0.8,,,,16.9,12.3,7.7,1,172,,2017,9,12
9/13/2017,35,32,0,10.7,,,0.5,,,,10.4,7.3,4.2,1,188,,2017,9,13
9/14/2017,35,32,0,11.7,,,0,,,,14.3,6.3,-1.7,1,140,,2017,9,14
9/15/2017,,,0,11.4,,,0,,,,15.2,6.6,-2,1,112,,2017,9,15
9/16/2017,,,0,11,,,0,,,,19,7,-5.1,1,95.8,,2017,9,16
9/17/2017,,,0,8.4,,,0,,,,19.8,9.6,-0.6,1,85.4,,2017,9,17
9/18/2017,,,0,12.3,,,1.3,,,,10.6,5.7,0.8,1,79,,2017,9,18
9/19/2017,22,37,0,15.1,,,0.2,,,,9.4,2.9,-3.7,1,74.6,,2017,9,19
9/20/2017,,,0,15.3,,,40,,,,5.2,2.7,0.1,1,70.2,,2017,9,20
9/21/2017,,,0,15.3,,,7.6,,,,5.3,2.7,0.1,1,68.2,,2017,9,21
9/22/2017,,,0,12.2,,,0,,,,13,5.8,-1.4,1,61.6,,2017,9,22
9/23/2017,,,0,13.3,,,0,,,,10.7,4.7,-1.3,1,58.4,,2017,9,23
9/24/2017,,,0,11.6,,,0,,,,13.3,6.4,-0.5,1,55.7,,2017,9,24
9/25/2017,,,0,6.9,,,0,,,,16.7,11.1,5.5,1,57.5,,2017,9,25
9/26/2017,,,0,5.3,,,0,,,,20,12.7,5.4,1,64.1,,2017,9,26
9/27/2017,,,0,6.1,,,0,,,,22.6,11.9,1.2,1,66.6,,2017,9,27
9/28/2017,,,0,6.5,,,0,,,,24.6,11.5,-1.7,1,67,,2017,9,28
9/29/2017,19,33,0,6.2,,,0,,,,23.7,11.8,-0.2,1,67.8,,2017,9,29
9/30/2017,19,32,0,8.3,,,0,,,,15.3,9.7,4,1,75.6,,2017,9,30
10/1/2017,30,35,0,15.7,,,0.2,,,,8.8,2.3,-4.3,1,79.5,,2017,10,1
10/2/2017,,,0,16.9,,,0,,,,6.6,1.1,-4.4,1,67.8,,2017,10,2
10/3/2017,,,0,15.1,,,0,,,,14.8,2.9,-9,1,58.9,,2017,10,3
10/4/2017,,,0,11.9,,,0,,,,17.2,6.1,-5.1,1,55.6,,2017,10,4
10/5/2017,,,0,8,,,0,,,,22.5,10,-2.6,1,53,,2017,10,5
10/6/2017,,,0,11.4,,,2.9,,,,13.8,6.6,-0.6,1,52.5,,2017,10,6
10/7/2017,,,0,14.3,,,0.2,,,,8.3,3.7,-0.9,1,54.8,,2017,10,7
10/8/2017,,,0,13.5,,,0.5,,,,10.1,4.5,-1.2,1,51,,2017,10,8
10/9/2017,,,0,12.3,,,0,,,,10.3,5.7,1.1,1,47.4,,2017,10,9
10/10/2017,,,0,14.5,,,1.6,,,,5.8,3.5,1.1,1,45.9,,2017,10,10
10/11/2017,35,32,0,16.6,,,0.2,,,,4.4,1.4,-1.7,1,45.4,,2017,10,11
10/12/2017,,,0,17.6,,,3.9,,,,3.6,0.4,-2.8,1,43.9,,2017,10,12
10/13/2017,,,0,18.5,,,0.6,,,,2.9,-0.5,-3.9,1,41.8,,2017,10,13
10/14/2017,15,39,0,17.3,,,0,,,,5.3,0.7,-4,1,39.9,,2017,10,14
10/15/2017,18,37,0,9.8,,,0,,,,13.7,8.2,2.6,1,38.8,,2017,10,15
10/16/2017,,,0,10.8,,,0,,,,11,7.2,3.4,1,38.5,,2017,10,16
10/17/2017,22,44,0,14.1,,,8.5,,,,9.9,3.9,-2.2,1,61.6,,2017,10,17
10/18/2017,20,35,0,16.9,,,1.1,,,,4.6,1.1,-2.5,1,93.8,,2017,10,18
10/19/2017,,,0,15.2,,,2.2,,,,6.1,2.8,-0.5,1,68.8,,2017,10,19
10/20/2017,,,0,15.8,,,5.9,,,,5.5,2.2,-1.2,1,62.8,,2017,10,20
10/21/2017,,,0,15.1,,,0,,,,8,2.9,-2.3,1,56.2,,2017,10,21
10/22/2017,16,32,0,14.7,,,1.7,,,,7.5,3.3,-0.9,1,50.2,,2017,10,22
10/23/2017,,,0,13.1,,,0,,,,9,4.9,0.8,1,46.8,,2017,10,23
10/24/2017,18,37,0,8.1,,,0,,,,14.9,9.9,4.8,1,44.3,,2017,10,24
10/25/2017,32,50,0,13.6,,,2,,,,11.8,4.4,-3.1,1,49.6,,2017,10,25
10/26/2017,,,0,16,,,0.4,,,,9.9,2,-5.9,1,51.7,,2017,10,26
10/27/2017,,,0,12.5,,,0,,,,13.3,5.5,-2.4,1,47,,2017,10,27
10/28/2017,34,41,0,13.4,,,0,,,,10.4,4.6,-1.3,1,45.4,,2017,10,28
10/29/2017,32,35,0,17.3,,,0,,,,8.3,0.7,-7,1,46.5,,2017,10,29
10/30/2017,,,0,19.7,,,0,,,,6.4,-1.7,-9.8,1,42.9,,2017,10,30
10/31/2017,,,0,17.8,,,2.2,,,,3.8,0.2,-3.5,1,44.4,,2017,10,31
11/1/2017,34,37,0,20.9,,,0,,,2,0.9,-2.9,-6.6,1,44.7,,2017,11,1
11/2/2017,34,48,0,27.2,,,0.2,,,2,-6.5,-9.2,-11.9,1,36.7,,2017,11,2
